"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.579487908E2,2.013854980E1,3.303222656E1,-1.443939209E1
8.579684442E2,1.871490479E1,3.162536621E1,-1.227722168E1
8.579883721E2,1.941375732E1,3.093719482E1,-1.369628906E1
8.580083612E2,1.730957031E1,3.300323486E1,-1.015014648E1
8.580283502E2,1.729278564E1,3.300781250E1,-1.157836914E1
8.580483392E2,1.727905273E1,3.510437012E1,-1.374969482E1
8.580683282E2,1.511840820E1,3.509368896E1,-1.374816895E1
8.580883477E2,1.549072266E1,3.475952148E1,-1.322174072E1
8.581087030E2,1.546478271E1,3.476562500E1,-1.536407471E1
8.581284173E2,1.548767090E1,3.545837402E1,-1.394500732E1
8.581482843E2,1.475830078E1,3.406066895E1,-1.392517090E1
8.581683343E2,1.475830078E1,3.545684814E1,-1.465911865E1
8.581882928E2,1.678466797E1,3.447418213E1,-1.536712646E1
8.582082513E2,1.678924561E1,3.517150879E1,-1.537628174E1
8.582282403E2,1.678924561E1,3.517150879E1,-1.537628174E1
8.582482293E2,1.678924561E1,3.517150879E1,-1.537628174E1
8.582685540E2,1.822967529E1,3.517913818E1,-1.537780762E1
8.582883905E2,1.822967529E1,3.517913818E1,-1.537780762E1
8.583082574E2,1.822967529E1,3.517913818E1,-1.537780762E1
8.583282159E2,1.609954834E1,3.585662842E1,-1.324157715E1
8.583482049E2,1.609039307E1,3.585968018E1,-1.395568848E1
8.583681939E2,1.682739258E1,3.585815430E1,-1.252746582E1
8.583881524E2,1.395111084E1,3.654022217E1,-1.253356934E1
8.584081414E2,1.703643799E1,3.602600098E1,-1.025390625E1
8.584284661E2,1.635894775E1,3.740539551E1,-7.414245605E0
8.584483636E2,1.563110352E1,3.600921631E1,-7.394409180E0
8.584681390E2,1.489257812E1,3.600921631E1,-8.821105957E0
8.584881280E2,1.637268066E1,3.809967041E1,-6.707763672E0
8.585080865E2,1.460876465E1,3.721160889E1,-7.754516602E0
8.585280755E2,1.474761963E1,3.740386963E1,-9.156799316E0
8.585480645E2,1.546783447E1,3.740844727E1,-9.158325195E0
8.585680535E2,1.619262695E1,3.810882568E1,-9.167480469E0
8.585880426E2,1.475677490E1,3.600616455E1,-7.710266113E0
8.586083367E2,1.546783447E1,3.740844727E1,-9.158325195E0
8.586280206E2,1.762542725E1,3.672332764E1,-9.150695801E0
8.586480706E2,1.619720459E1,3.740997314E1,-8.444213867E0
8.586680291E2,1.763763428E1,3.602142334E1,-7.713317871E0
8.586879876E2,1.692199707E1,3.671417236E1,-7.720947266E0
8.587079766E2,1.621093750E1,3.810272217E1,-7.739257812E0
8.587279657E2,1.509552002E1,3.677368164E1,-8.541870117E0
8.587479852E2,1.580352783E1,3.608398438E1,-9.248352051E0
8.587683099E2,1.581573486E1,3.817291260E1,-9.275817871E0
8.587879937E2,1.655273438E1,3.677673340E1,-7.115173340E0
8.588079522E2,1.656188965E1,3.816986084E1,-7.135009766E0
8.588279107E2,1.654052734E1,3.747711182E1,-8.554077148E0
8.588478997E2,1.517944336E1,3.586578369E1,-6.587219238E0
8.588678887E2,1.732177734E1,3.588256836E1,-8.018493652E0
8.588878778E2,1.660614014E1,3.517913818E1,-7.293701172E0
8.589078668E2,1.591644287E1,3.726043701E1,-5.891418457E0
8.589282830E2,1.660156250E1,3.587799072E1,-8.016967773E0
8.589479364E2,1.735229492E1,3.796691895E1,-6.617736816E0
8.589678643E2,1.735687256E1,3.726806641E1,-5.894470215E0
8.589878228E2,1.588592529E1,3.657073975E1,-8.026123047E0
8.590078424E2,1.592102051E1,3.795623779E1,-5.902099609E0
8.590278009E2,1.808624268E1,3.866424561E1,-5.912780762E0
8.590478204E2,1.523132324E1,3.708343506E1,-7.916259766E0
8.590677789E2,1.525726318E1,3.707580566E1,-5.772399902E0
8.590881036E2,1.524505615E1,3.638153076E1,-6.477355957E0
8.591079400E2,1.239471436E1,3.845214844E1,-5.073547363E0
8.591277459E2,1.381683350E1,3.706817627E1,-5.770874023E0
8.591477655E2,1.308441162E1,3.776550293E1,-7.208251953E0
8.591677240E2,1.379547119E1,3.777160645E1,-7.923889160E0
8.591877130E2,1.144409180E1,3.726043701E1,-6.579589844E0
8.592077020E2,1.286315918E1,3.518066406E1,-7.267761230E0
8.592276910E2,1.288452148E1,3.587341309E1,-5.848693848E0
8.592480157E2,1.143951416E1,3.795928955E1,-7.304382324E0
8.592678826E2,1.287689209E1,3.448028564E1,-5.830383301E0
8.592876886E2,1.217346191E1,3.726196289E1,-5.867004395E0
8.593077081E2,1.359558105E1,3.727416992E1,-7.296752930E0
8.593276666E2,1.072387695E1,3.725738525E1,-6.579589844E0
8.593476251E2,1.143951416E1,3.656463623E1,-6.570434570E0
8.593676141E2,1.431884766E1,3.871612549E1,-3.147888184E0
8.593876031E2,1.358489990E1,3.801727295E1,-3.852844238E0
8.594075921E2,1.430053711E1,3.872070312E1,-4.577636719E0
8.594278863E2,1.432647705E1,4.010772705E1,-3.167724609E0
8.594475701E2,1.359863281E1,4.010620117E1,-3.880310059E0
8.594675897E2,1.504364014E1,3.941497803E1,-3.158569336E0
8.594875482E2,1.575012207E1,3.872528076E1,-3.865051270E0
8.595075372E2,1.288146973E1,4.079895020E1,-3.889465332E0
8.595275262E2,1.521148682E1,3.873596191E1,-3.688049316E0
8.595475152E2,1.447906494E1,3.664398193E1,-3.659057617E0
8.595675042E2,1.449584961E1,3.942871094E1,-3.697204590E0
8.595878289E2,1.591949463E1,3.804626465E1,-4.394531250E0
8.596075433E2,1.665649414E1,3.804473877E1,-2.966308594E0
8.596274713E2,1.595306396E1,3.803710938E1,-1.536560059E0
8.596475213E2,1.595001221E1,3.733978271E1,-1.527404785E0
8.596674493E2,1.522827148E1,3.873138428E1,-2.259826660E0
8.596874383E2,1.504364014E1,3.815612793E1,-1.951599121E0
8.597074273E2,1.433258057E1,3.815002441E1,-1.235961914E0
8.597274163E2,1.578979492E1,3.815155029E1,1.907348633E-1
8.597478021E2,1.579437256E1,4.024353027E1,-5.508422852E-1
8.597674554E2,1.723022461E1,3.815917969E1,1.892089844E-1
8.597873834E2,1.509246826E1,3.883972168E1,1.611328125E0
8.598073724E2,1.579437256E1,3.745269775E1,9.155273438E-1
8.598273614E2,1.652374268E1,3.745422363E1,1.628112793E0
8.598473504E2,1.712493896E1,3.594360352E1,3.022766113E0
8.598673394E2,1.641693115E1,3.802947998E1,2.995300293E0
8.598873284E2,1.710662842E1,3.594818115E1,1.593017578E0
8.599076837E2,1.711578369E1,3.594665527E1,2.307128906E0
8.599274896E2,1.928100586E1,3.665313721E1,2.296447754E0
8.599473260E2,1.856079102E1,3.525543213E1,3.030395508E0
8.599672845E2,1.928100586E1,3.665313721E1,2.296447754E0
8.599872735E2,1.856536865E1,3.455657959E1,3.753662109E0
8.600072625E2,1.619720459E1,3.733367920E1,2.308654785E0
8.600272515E2,1.546020508E1,3.733520508E1,8.819580078E-1
8.600472406E2,1.834106445E1,3.874511719E1,1.449584961E-1
8.600675653E2,1.762542725E1,3.804321289E1,8.697509766E-1
8.600874017E2,1.618041992E1,3.873443604E1,1.480102539E-1
8.601072686E2,1.617126465E1,3.734130859E1,1.663208008E-1
8.601272271E2,1.831970215E1,3.665771484E1,-5.416870117E-1
8.601471856E2,1.686096191E1,3.805084229E1,-2.700805664E0
8.601671746E2,1.474914551E1,3.872375488E1,8.636474609E-1
8.601871942E2,1.660308838E1,3.647308350E1,8.026123047E-1
8.602071527E2,1.802978516E1,3.718261719E1,-6.378173828E-1
8.602271417E2,1.731414795E1,3.787536621E1,-6.454467773E-1
8.602474053E2,2.021636963E1,3.858184814E1,7.705688477E-1
8.602671197E2,1.658477783E1,3.647918701E1,-6.256103516E-1
8.602871087E2,1.731414795E1,3.787536621E1,-6.454467773E-1
8.603070977E2,1.805572510E1,3.856964111E1,7.736206055E-1
8.603270867E2,1.676635742E1,3.780975342E1,-3.967285156E-1
8.603470758E2,1.747283936E1,3.851470947E1,-1.835632324E0
8.603670648E2,1.678314209E1,3.920135498E1,2.990722656E-1
8.603870538E2,1.677856445E1,3.850402832E1,3.082275391E-1
8.604073480E2,1.821136475E1,3.711853027E1,3.250122070E-1
8.604270623E2,1.821441650E1,3.781585693E1,3.158569336E-1
8.604470208E2,1.749420166E1,3.781127930E1,3.158569336E-1
8.604671014E2,1.603698730E1,3.780822754E1,-1.110839844E0
8.604869989E2,1.677398682E1,3.780822754E1,3.173828125E-1
8.605069879E2,1.673583984E1,3.712158203E1,-2.531433105E0
8.605269769E2,1.784515381E1,3.763427734E1,-1.057434082E0
8.605469659E2,1.713714600E1,3.692932129E1,3.814697266E-1
8.605673516E2,1.715087891E1,3.901824951E1,3.524780273E-1
8.605870355E2,1.713714600E1,3.832397461E1,-3.524780273E-1
8.606069329E2,1.859588623E1,3.693237305E1,1.808166504E0
8.606269220E2,1.860046387E1,3.623352051E1,2.531433105E0
8.606469110E2,1.753234863E1,3.813476562E1,1.724243164E0
8.606669000E2,1.753234863E1,3.674011230E1,2.456665039E0
8.606868890E2,1.898651123E1,3.604583740E1,3.894042969E0
8.607068780E2,1.969299316E1,3.675079346E1,2.455139160E0
8.607273248E2,1.826171875E1,3.813629150E1,2.436828613E0
8.607469476E2,1.607513428E1,3.673706055E1,1.029968262E0
8.607668756E2,1.751098633E1,3.744354248E1,3.051757812E-1
8.607868341E2,1.895599365E1,3.675231934E1,1.026916504E0
8.608068231E2,1.898193359E1,3.674468994E1,3.169250488E0
8.608268121E2,1.895599365E1,3.814697266E1,2.929687500E-1
8.608468011E2,1.839447021E1,3.859252930E1,3.623962402E0
8.608667901E2,1.766662598E1,3.859100342E1,2.909851074E0
8.608871148E2,1.694641113E1,3.719177246E1,3.643798828E0
8.609069818E2,1.911163330E1,3.650360107E1,4.364013672E0
8.609268182E2,1.840820312E1,3.789062500E1,5.061340332E0
8.609467462E2,1.839599609E1,3.719635010E1,4.356384277E0
8.609667657E2,1.737976074E1,3.583984375E1,3.921508789E-1
8.609867242E2,1.810913086E1,3.723754883E1,3.723144531E-1
8.610067132E2,1.667327881E1,3.653106689E1,1.098632812E0
8.610267022E2,1.669464111E1,3.722229004E1,2.517700195E0
8.610470880E2,1.811676025E1,3.723449707E1,1.086425781E0
8.610669549E2,1.880798340E1,3.515319824E1,-3.143310547E-1
8.610866693E2,1.666412354E1,3.653259277E1,3.829956055E-1
8.611066888E2,1.737060547E1,3.584289551E1,-3.219604492E-1
8.611266473E2,1.667327881E1,3.653106689E1,1.098632812E0
8.611466363E2,1.738433838E1,3.793182373E1,-3.509521484E-1
8.611666253E2,1.451568604E1,3.721618652E1,1.091003418E0
8.611866143E2,1.687316895E1,3.770904541E1,2.204895020E0
8.612066033E2,1.757659912E1,3.632202148E1,1.509094238E0
8.612268975E2,1.544189453E1,3.630371094E1,3.654479980E0
8.612466119E2,1.831817627E1,3.701782227E1,2.926635742E0
8.612666009E2,1.760253906E1,3.631591797E1,3.651428223E0
8.612865899E2,1.994323730E1,3.724365234E1,2.796936035E0
8.613065484E2,1.920928955E1,3.654479980E1,2.091979980E0
8.613265679E2,1.847229004E1,3.515167236E1,1.397705078E0
8.613465264E2,1.920928955E1,3.654479980E1,2.091979980E0
8.613665155E2,2.210388184E1,3.725433350E1,2.793884277E0
8.613868707E2,2.137908936E1,3.655395508E1,2.804565430E0
8.614065240E2,2.067565918E1,3.794097900E1,3.500366211E0
8.614265130E2,2.065429688E1,3.585357666E1,2.813720703E0
8.614465020E2,2.066345215E1,3.585205078E1,3.527832031E0
8.614664605E2,1.920013428E1,3.515167236E1,2.110290527E0
8.614864495E2,2.065887451E1,3.655090332E1,2.804565430E0
8.615064386E2,2.068023682E1,3.863677979E1,3.491210938E0
8.615264276E2,1.914520264E1,3.596954346E1,1.982116699E0
8.615468438E2,1.842956543E1,3.387145996E1,3.440856934E0
8.615665277E2,1.842498779E1,3.457031250E1,2.716064453E0
8.615864251E2,1.697998047E1,3.526153564E1,1.994323730E0
8.616064141E2,1.735229492E1,3.764953613E1,4.006958008E0
8.616264337E2,1.806030273E1,3.695983887E1,3.300476074E0
8.616463616E2,1.737060547E1,3.764495850E1,5.435180664E0
8.616663507E2,1.878051758E1,3.556823730E1,4.032897949E0
8.616863397E2,1.661987305E1,3.695220947E1,3.302001953E0
8.617066644E2,1.878051758E1,3.696289062E1,3.300476074E0
8.617265008E2,1.878967285E1,3.695983887E1,4.014587402E0
8.617463678E2,1.806793213E1,3.835144043E1,3.282165527E0
8.617663262E2,1.807708740E1,3.834991455E1,3.996276855E0
8.617863458E2,1.878967285E1,3.695983887E1,4.014587402E0
8.618063043E2,1.805114746E1,3.556671143E1,3.318786621E0
8.618262933E2,1.733093262E1,3.695831299E1,2.587890625E0
8.618462518E2,1.589050293E1,3.695068359E1,2.589416504E0
8.618666070E2,1.757507324E1,3.649902344E1,3.430175781E0
8.618864740E2,1.539764404E1,3.509826660E1,2.735900879E0
8.619062799E2,1.754455566E1,3.302001953E1,2.761840820E0
8.619262078E2,1.740722656E1,3.852996826E1,4.182434082E0
8.619461969E2,1.668701172E1,3.713073730E1,4.916381836E0
8.619662164E2,1.739807129E1,3.713684082E1,4.200744629E0
8.619861749E2,1.739807129E1,3.713684082E1,4.200744629E0
8.620061639E2,1.811981201E1,3.713989258E1,4.200744629E0
8.620261529E2,1.667785645E1,3.713378906E1,4.202270508E0
8.620464166E2,1.665649414E1,3.504638672E1,3.515625000E0
8.620661309E2,1.811065674E1,3.714294434E1,3.486633301E0
8.620861199E2,1.665649414E1,3.783721924E1,2.049255371E0
8.621061090E2,1.595001221E1,3.713226318E1,3.488159180E0
8.621260980E2,1.667022705E1,3.852996826E1,2.754211426E0
8.621460870E2,1.668701172E1,3.713073730E1,4.916381836E0
8.621660760E2,1.666564941E1,3.643951416E1,3.497314453E0
8.621860955E2,2.076568604E1,3.918609619E1,2.914428711E0
8.622064202E2,2.004547119E1,3.639221191E1,4.380798340E0
8.622260736E2,1.935119629E1,3.777618408E1,5.792236328E0
8.622460321E2,1.901550293E1,3.481750488E1,4.341125488E0
8.622660211E2,1.829528809E1,3.481292725E1,4.341125488E0
8.622860101E2,1.904144287E1,3.341369629E1,7.217407227E0
8.623059991E2,1.974945068E1,3.411865234E1,5.778503418E0
8.623259881E2,1.974487305E1,3.342285156E1,5.787658691E0
8.623459771E2,1.903686523E1,3.550872803E1,5.760192871E0
8.623663934E2,2.192230225E1,3.342895508E1,7.212829590E0
8.623860467E2,2.046508789E1,3.203125000E1,6.520080566E0
8.624059442E2,2.120666504E1,3.551788330E1,6.471252441E0
8.624259332E2,1.974945068E1,3.411865234E1,5.778503418E0
8.624459222E2,2.118072510E1,3.412933350E1,5.061340332E0
8.624659417E2,2.047729492E1,3.551635742E1,5.758666992E0
8.624859002E2,1.974029541E1,3.412170410E1,5.062866211E0
8.625058892E2,1.831207275E1,3.620300293E1,5.036926270E0
8.625262139E2,1.524810791E1,3.288116455E1,6.275939941E0
8.625460504E2,1.885375977E1,3.499145508E1,5.529785156E0
8.625658563E2,1.932830811E1,3.527374268E1,5.935668945E0
8.625858453E2,1.787872314E1,3.666381836E1,4.490661621E0
8.626058343E2,1.859893799E1,3.527221680E1,5.221557617E0
8.626258233E2,1.715393066E1,3.596343994E1,4.499816895E0
8.626458123E2,1.714935303E1,3.666229248E1,3.776550293E0
8.626658013E2,1.859893799E1,3.527221680E1,5.221557617E0
8.626861261E2,1.788787842E1,3.666076660E1,5.204772949E0
8.627059930E2,1.859436035E1,3.597106934E1,4.498291016E0
8.627257989E2,1.859893799E1,3.666687012E1,4.489135742E0
8.627457574E2,1.716308594E1,3.596191406E1,5.213928223E0
8.627657769E2,1.860809326E1,3.666534424E1,5.203247070E0
8.627857354E2,1.934051514E1,3.596801758E1,6.640625000E0
8.628057244E2,1.644287109E1,3.456268311E1,5.947875977E0
8.628257135E2,1.861572266E1,3.666229248E1,5.917358398E0
8.628460992E2,1.715850830E1,3.526458740E1,5.224609375E0
8.628659967E2,2.153167725E1,3.704986572E1,3.410339355E0
8.628857415E2,2.024230957E1,3.560333252E1,5.931091309E0
8.629056695E2,1.880950928E1,3.838500977E1,5.180358887E0
8.629256890E2,1.949157715E1,3.630676270E1,3.065490723E0
8.629456475E2,2.095336914E1,3.560943604E1,5.215454102E0
8.629656365E2,1.879272461E1,3.699340820E1,4.484558105E0
8.629856256E2,1.736602783E1,3.628540039E1,5.924987793E0
8.630056146E2,1.809082031E1,3.698577881E1,5.914306641E0
8.630259393E2,1.735229492E1,3.838195801E1,3.753662109E0
8.630456536E2,1.807708740E1,3.768615723E1,4.476928711E0
8.630656121E2,1.734771729E1,3.768615723E1,3.762817383E0
8.630855706E2,1.665802002E1,3.837127686E1,5.897521973E0
8.631055596E2,1.448059082E1,3.696899414E1,5.204772949E0
8.631255487E2,1.447143555E1,3.697204590E1,4.490661621E0
8.631455377E2,1.664581299E1,3.767700195E1,5.192565918E0
8.631655267E2,1.662750244E1,3.768157959E1,3.764343262E0
8.631870721E2,1.520843506E1,3.976135254E1,4.452514648E0
8.632055963E2,1.439819336E1,3.670196533E1,5.525207520E0
8.632255242E2,1.656799316E1,3.671112061E1,6.237792969E0
8.632455438E2,1.367797852E1,3.809356689E1,4.792785645E0
8.632654718E2,1.367340088E1,3.739624023E1,4.801940918E0
8.632854608E2,1.580352783E1,3.532409668E1,3.399658203E0
8.633054498E2,1.366424561E1,3.739929199E1,4.087829590E0
8.633254693E2,1.509704590E1,3.740844727E1,3.372192383E0
8.633457635E2,1.437988281E1,3.670654297E1,4.096984863E0
8.633655999E2,1.365966797E1,3.670196533E1,4.096984863E0
8.633854364E2,1.509704590E1,3.601379395E1,4.104614258E0
8.634054254E2,1.799011230E1,3.672332764E1,4.806518555E0
8.634253839E2,1.724853516E1,3.602752686E1,3.387451172E0
8.634453729E2,1.654968262E1,3.671569824E1,4.808044434E0
8.634653619E2,1.940917969E1,3.603820801E1,3.385925293E0
8.634853509E2,1.797790527E1,3.602905273E1,4.101562500E0
8.635056756E2,1.651916504E1,3.463134766E1,3.407287598E0
8.635255120E2,2.043304443E1,3.428497314E1,4.486083984E0
8.635453485E2,1.567382812E1,3.905029297E1,3.701782227E0
8.635653070E2,1.710662842E1,3.766479492E1,3.718566895E0
8.635852960E2,1.781311035E1,3.697357178E1,3.013610840E0
8.636052850E2,1.708984375E1,3.627319336E1,3.022766113E0
8.636253045E2,1.854248047E1,3.558044434E1,4.460144043E0
8.636452630E2,1.638641357E1,3.766021729E1,3.720092773E0
8.636656488E2,1.997375488E1,3.698425293E1,3.010559082E0
8.636855157E2,1.997070312E1,3.628845215E1,3.019714355E0
8.637052301E2,1.851196289E1,3.628540039E1,1.593017578E0
8.637252496E2,2.069854736E1,3.628997803E1,3.732299805E0
8.637452386E2,1.925506592E1,3.558654785E1,3.744506836E0
8.637651971E2,1.853790283E1,3.627929688E1,3.735351562E0
8.637851861E2,1.922454834E1,3.629150391E1,8.773803711E-1
8.638051751E2,2.068176270E1,3.629455566E1,2.304077148E0
8.638251641E2,2.066955566E1,3.560028076E1,1.599121094E0
8.638454583E2,1.923675537E1,3.559112549E1,2.314758301E0
8.638651422E2,1.870269775E1,3.703613281E1,9.597778320E-1
8.638851617E2,1.871185303E1,3.563842773E1,2.407836914E0
8.639051507E2,1.655883789E1,3.702087402E1,2.391052246E0
8.639251092E2,1.724853516E1,3.493957520E1,9.902954102E-1
8.639450982E2,1.800384521E1,3.772430420E1,2.380371094E0
8.639650872E2,1.799926758E1,3.702697754E1,2.389526367E0
8.639850762E2,1.654205322E1,3.562927246E1,1.695251465E0
8.640054620E2,1.654663086E1,3.632659912E1,1.686096191E0
8.640251458E2,1.437225342E1,3.701629639E1,2.517700195E-1
8.640450433E2,1.583404541E1,3.632049561E1,2.401733398E0
8.640650323E2,1.440277100E1,3.770599365E1,2.384948730E0
8.640850213E2,1.367797852E1,3.840026855E1,1.661682129E0
8.641050103E2,1.441192627E1,3.770294189E1,3.099060059E0
8.641249993E2,1.366882324E1,3.700714111E1,1.681518555E0
8.641449884E2,1.370391846E1,3.839416504E1,3.805541992E0
8.641654046E2,1.754455566E1,3.774719238E1,3.140258789E0
8.641851190E2,1.467132568E1,3.773040771E1,3.858947754E0
8.642049554E2,1.729278564E1,3.710632324E1,3.106689453E0
8.642249749E2,1.655883789E1,3.780364990E1,1.669311523E0
8.642449334E2,1.728820801E1,3.640899658E1,3.115844727E0
8.642649224E2,1.729736328E1,3.640747070E1,3.831481934E0
8.642849115E2,1.655120850E1,3.641052246E1,1.689147949E0
8.643049005E2,1.730499268E1,3.780059814E1,3.811645508E0
8.643252252E2,1.656799316E1,3.780059814E1,2.384948730E0
8.643450616E2,1.655426025E1,3.850250244E1,9.460449219E-1
8.643648980E2,1.728820801E1,3.780517578E1,2.383422852E0
8.643848870E2,1.441192627E1,3.709106445E1,3.111267090E0
8.644048345E2,1.728363037E1,3.850402832E1,1.660156250E0
8.644248235E2,1.729583740E1,3.919677734E1,2.365112305E0
8.644448125E2,1.658020020E1,3.849487305E1,3.089904785E0
8.644648016E2,1.510620117E1,3.710174561E1,9.674072266E-1
8.644851568E2,1.494750977E1,3.743133545E1,3.477478027E0
8.645050542E2,1.493072510E1,3.743591309E1,2.047729492E0
8.645247686E2,1.565551758E1,3.674011230E1,2.770996094E0
8.645447576E2,1.866607666E1,3.785095215E1,3.106689453E0
8.645647466E2,1.866912842E1,3.715209961E1,3.829956055E0
8.645847356E2,1.792755127E1,3.785247803E1,1.678466797E0
8.646060064E2,1.865692139E1,3.785400391E1,2.392578125E0
8.646247137E2,1.935577393E1,3.716583252E1,9.719848633E-1
8.646447027E2,2.008361816E1,3.716735840E1,1.686096191E0
8.646649969E2,1.937713623E1,3.785705566E1,2.391052246E0
8.646846807E2,1.867370605E1,3.784942627E1,3.820800781E0
8.647046697E2,1.940307617E1,4.064025879E1,3.068542480E0
8.647246587E2,1.938171387E1,3.715820312E1,3.115844727E0
8.647446478E2,2.009277344E1,3.855895996E1,1.667785645E0
8.647646673E2,2.080841064E1,3.786773682E1,1.675415039E0
8.647846258E2,1.934661865E1,3.716735840E1,2.578735352E-1
8.648046148E2,1.840820312E1,3.712158203E1,1.989746094E0
8.648249700E2,1.696014404E1,3.572082520E1,2.011108398E0
8.648446233E2,1.694641113E1,3.642120361E1,5.722045898E-1
8.648645818E2,1.623840332E1,3.699188232E1,1.399230957E0
8.648846014E2,1.668853760E1,3.356781006E1,9.124755859E-1
8.649045599E2,1.668853760E1,3.356781006E1,9.124755859E-1
8.649245489E2,1.599884033E1,3.425445557E1,3.047180176E0
8.649445379E2,1.598052979E1,3.286285400E1,2.351379395E0
8.649645269E2,1.671905518E1,3.425750732E1,3.047180176E0
8.649849432E2,1.670074463E1,3.426208496E1,1.617431641E0
8.650045965E2,1.670074463E1,3.426208496E1,1.617431641E0
8.650244939E2,1.598510742E1,3.495483398E1,1.609802246E0
8.650445745E2,1.742553711E1,3.496246338E1,1.608276367E0
8.650644720E2,1.813812256E1,3.357391357E1,1.625061035E0
8.650844915E2,1.526947021E1,3.564758301E1,1.600646973E0
8.651044805E2,1.742095947E1,3.426666260E1,1.617431641E0
8.651244695E2,1.542816162E1,3.778686523E1,3.536987305E0
8.651447942E2,1.400909424E1,3.986511230E1,4.225158691E0
8.651646001E2,1.685943604E1,3.779602051E1,2.821350098E0
8.651844061E2,1.613922119E1,3.779296875E1,2.822875977E0
8.652044256E2,1.567687988E1,3.682708740E1,4.191589355E0
8.652243841E2,1.640167236E1,3.613128662E1,4.914855957E0
8.652443731E2,1.566314697E1,3.752746582E1,2.752685547E0
8.652643621E2,1.494293213E1,3.752441406E1,2.754211426E0
8.652843511E2,1.781616211E1,3.754119873E1,2.035522461E0
8.653046758E2,1.565551758E1,3.613433838E1,2.772521973E0
8.653245428E2,1.423187256E1,3.751831055E1,3.469848633E0
8.653443792E2,1.566009521E1,3.683166504E1,2.763366699E0
8.653643377E2,1.567687988E1,3.822174072E1,3.457641602E0
8.653842962E2,1.639251709E1,3.752899170E1,3.466796875E0
8.654042852E2,1.567687988E1,3.822174072E1,3.457641602E0
8.654242742E2,1.496887207E1,3.891296387E1,4.164123535E0
8.654442632E2,1.707763672E1,3.790283203E1,3.692626953E-1
8.654642522E2,1.781616211E1,3.650665283E1,2.529907227E0
8.654845159E2,1.782073975E1,3.720245361E1,2.520751953E0
8.655042608E2,1.710815430E1,3.719635010E1,3.234863281E0
8.655242193E2,1.926116943E1,3.860473633E1,1.785278320E0
8.655442693E2,1.567382812E1,3.746643066E1,3.166198730E0
8.655642278E2,1.566925049E1,3.677062988E1,3.175354004E0
8.655841863E2,1.711730957E1,3.816986084E1,3.155517578E0
8.656041753E2,1.924896240E1,3.609771729E1,1.751708984E0
8.656241949E2,1.636810303E1,3.608245850E1,1.756286621E0
8.656445196E2,1.639404297E1,3.607482910E1,3.898620605E0
8.656641729E2,1.709136963E1,3.678283691E1,1.745605469E0
8.656841619E2,1.638946533E1,3.677368164E1,3.175354004E0
8.657041204E2,1.782073975E1,3.817901611E1,1.725769043E0
8.657241094E2,1.783752441E1,3.817443848E1,3.153991699E0
8.657440984E2,1.711730957E1,3.677520752E1,3.887939453E0
8.657640874E2,1.895751953E1,3.777313232E1,6.973266602E0
8.657840765E2,1.605072021E1,3.637084961E1,5.566406250E0
8.658044622E2,1.605072021E1,3.637084961E1,5.566406250E0
8.658241460E2,1.750946045E1,3.637237549E1,6.993103027E0
8.658440740E2,1.821136475E1,3.638153076E1,5.563354492E0
8.658640325E2,1.894073486E1,3.638305664E1,6.277465820E0
8.658840520E2,1.673889160E1,3.579711914E1,3.794860840E0
8.659040411E2,1.674804688E1,3.439941406E1,5.241394043E0
8.659239996E2,1.747283936E1,3.649444580E1,4.498291016E0
8.659439886E2,1.675720215E1,3.579101562E1,5.223083496E0
8.659643133E2,1.676177979E1,3.788299561E1,4.481506348E0
8.659841192E2,1.745910645E1,3.580017090E1,3.793334961E0
8.660039556E2,1.747741699E1,3.579559326E1,5.223083496E0
8.660246160E2,1.747741699E1,3.579559326E1,5.223083496E0
8.660439336E2,1.603240967E1,3.648681641E1,4.501342773E0
8.660639227E2,1.748199463E1,3.649139404E1,5.213928223E0
8.660839117E2,1.508941650E1,3.522033691E1,2.201843262E0
8.661039007E2,1.583557129E1,3.661193848E1,3.611755371E0
8.661242254E2,1.725006104E1,3.383636475E1,2.932739258E0
8.661440923E2,1.654663086E1,3.522338867E1,3.628540039E0
8.661638982E2,1.585693359E1,3.730468750E1,5.030822754E0
8.661838873E2,1.439514160E1,3.660583496E1,3.613281250E0
8.662038763E2,1.545867920E1,3.661651611E1,3.202819824E0
8.662238348E2,1.907196045E1,3.714904785E1,4.562377930E0
8.662438238E2,1.835174561E1,3.714599609E1,4.563903809E0
8.662638128E2,1.835174561E1,3.714599609E1,4.563903809E0
8.662841985E2,1.761932373E1,3.505249023E1,4.592895508E0
8.663040655E2,1.832122803E1,3.645629883E1,2.429199219E0
8.663237798E2,1.833953857E1,3.784637451E1,3.125000000E0
8.663437994E2,1.906738281E1,3.645324707E1,4.571533203E0
8.663637579E2,1.835174561E1,3.714599609E1,4.563903809E0
8.663837469E2,1.905517578E1,3.715515137E1,3.134155273E0
8.664037359E2,2.026672363E1,3.803710938E1,3.778076172E0
8.664237249E2,1.810607910E1,3.663024902E1,4.515075684E0
8.664437139E2,1.956787109E1,3.872375488E1,5.198669434E0
8.664640386E2,1.955566406E1,3.663482666E1,5.227661133E0
8.664837530E2,1.884307861E1,3.802490234E1,5.209350586E0
8.665037115E2,1.881256104E1,3.872985840E1,2.342224121E0
8.665236700E2,1.957702637E1,3.872222900E1,5.912780762E0
8.665436590E2,1.739044189E1,3.684539795E1,4.745483398E0
