,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z,light_illuminance,loc_latitude,loc_height,loc_velocity,labelCycling,labelWalking,labelSitting,labelRunning,labelStanding,labelWalkingStairs,labelElevator,labelJumping,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9
2018-06-19 14:01:04.750,-5.45410880988,3.26885437477,-6.75734213493,1.37542127273,-1.61023626931,1.81447358226,10.4048798286,-34.7545305862,35.7010009953,-0.746490076845,0.293209739275,0.581892446549,224.0,52.333173055,4.8683805275,15.416500855,1,0,0,0,0,0,0,0,-0.442652700881,0.51757322379,0.0805010688434,0.0684451401852,0.0159064162158,-0.274628280131,0.172290722417,0.141373583311,-0.0964254689634
2018-06-19 14:01:05.000,-2.42891944342,2.93020962345,-4.19882895712,0.808721679694,-1.41805808931,1.47249072076,10.5700493352,-36.8090041904,32.2699057339,0.275809132104,-1.04923622912,-1.16990953071,190.0,52.33316754,4.86838415,16.10963135,1,0,0,0,0,0,0,0,-0.378519256469,0.528308700404,0.165443958193,-0.268888102799,0.0373261636037,-0.19741482513,0.145654075178,0.215468229755,-0.0248031435012
2018-06-19 14:01:05.250,-8.42401064994,2.98172099626,-4.98807617922,-2.22537870064,0.475191369803,-1.54555940624,26.0515617793,-28.5000570114,30.8720567902,0.452038839045,-0.502025125454,-0.69991360136,335.0,52.3331610275,4.86838759,16.2555664075,1,0,0,0,0,0,0,0,-0.458706160941,0.416126377697,0.0382399615302,-0.116197008512,0.0660390533922,0.0815072796488,0.246578224847,-0.0467250580671,0.0169007113425
2018-06-19 14:01:05.500,-11.6551798648,3.25053377581,-6.68879483764,-1.87687826711,-0.117825574409,-0.696897347728,26.2239237183,-26.8324163091,32.0519254317,-0.547212508287,0.811771942018,1.24836620814,378.0,52.333154515,4.86839103,16.401501465,1,0,0,0,0,0,0,0,-0.504637853278,0.392297231293,-0.0321060674143,0.250669830613,0.0778857405222,-0.00105348513585,0.247378114724,-0.080585189023,-0.0531320624852
2018-06-19 14:01:05.750,-5.50827249745,3.50121917932,-6.31212530213,1.33576488324,-2.35677022456,2.79641701193,11.984365297,-35.4802572438,31.0932147712,-0.425720477277,0.372321846352,0.804888366882,316.0,52.3331480025,4.86839447,16.5474365225,1,0,0,0,0,0,0,0,-0.425872562001,0.514383611843,0.0957821656317,0.120447580624,0.0704667821349,-0.289326131193,0.119650460258,0.194978226286,-0.0892091849536
2018-06-19 14:01:06.000,-2.51121063623,3.57310693956,-4.99193934753,0.827721934047,-1.52195817101,0.881668691712,12.2371005544,-38.3785789828,26.9929577525,0.659444085325,-0.787324819501,-1.21080772243,339.0,52.33314149,4.86839791,16.69337158,1,0,0,0,0,0,0,0,-0.382286901124,0.548025945166,0.176911216315,-0.245259960671,0.0552237288265,-0.169050372616,0.159028303348,0.131752620889,-0.0234523411347
2018-06-19 14:01:06.250,-8.35144096223,3.22284677395,-5.45793263853,-2.57799814852,0.959548542534,-2.14762540886,25.6248638111,-30.454302266,27.8055201351,0.299279076301,-0.222793213199,-0.820271026597,546.0,52.333134785,4.8684008975,17.009609985,1,0,0,0,0,0,0,0,-0.457536612343,0.432592681395,0.0568322817343,-0.110042542039,0.0636398339818,0.106055527329,0.279105288045,-0.112932195267,-0.00545661633726
2018-06-19 14:01:06.500,-10.699097151,2.96188063061,-5.97349759397,-1.45296852267,0.120044357933,-0.954583972026,25.1894224961,-28.9812395131,31.0353767925,-0.900519774631,0.959755541594,1.08896380743,531.0,52.33312808,4.868403885,17.32584839,1,0,0,0,0,0,0,0,-0.486011926503,0.402550908624,0.0027974023395,0.225820452631,0.0792725260487,-0.0241459731692,0.249114893109,-0.107059252587,-0.0618697229933
2018-06-19 14:01:06.750,-4.63608708145,3.30079203797,-4.96406228959,2.05301968934,-2.33838569855,2.97671985622,11.7419756596,-37.9372391463,30.4033988984,-0.479031794388,0.244302445509,0.516239283345,310.0,52.333121375,4.8684068725,17.642086795,1,0,0,0,0,0,0,0,-0.402676650622,0.525014098522,0.132626031258,0.0672365226958,0.0920719699231,-0.310860875069,0.0902475665296,0.219249602684,-0.0786246135989
2018-06-19 14:01:07.000,-2.95306370919,3.79704949503,-4.95903568623,0.4559489553,-1.41733840056,-0.223114555947,13.2786024592,-36.9825203343,30.0324491116,0.765540314407,-0.987682699226,-1.37571284285,354.0,52.33311467,4.86840986,17.9583252,1,0,0,0,0,0,0,0,-0.402647633845,0.543772926133,0.165116197148,-0.286684309045,0.0237712212959,-0.119601992903,0.19781239902,0.0716699426085,0.00560791784165
2018-06-19 14:01:07.250,-9.6344594525,3.27856014078,-6.28568855281,-2.73485441806,0.949864509402,-1.4751770592,26.8965875854,-26.3900357708,31.3636633559,0.629255450884,-0.0510174038179,-0.562374967779,440.0,52.3331076675,4.868412925,17.4617584275,1,0,0,0,0,0,0,0,-0.493519943667,0.407507498011,0.00774471874652,-0.0367634635031,0.0486089730404,0.10675954782,0.265075242428,-0.0698149514409,0.00919554925302
2018-06-19 14:01:07.500,-10.7267061748,2.20842544282,-6.75386124518,-0.939944016122,-0.219621260334,-0.961808961973,23.7378734827,-26.7863156586,33.4266876969,-0.480417740129,1.25142464709,1.2833415253,381.0,52.333100665,4.86841599,16.965191655,1,0,0,0,0,0,0,0,-0.504474343233,0.382478172927,-0.0156763369185,0.272058551455,0.0452906396662,-0.0703633708242,0.256924074625,-0.132287382568,-0.0566948322263
2018-06-19 14:01:07.750,-3.88245627254,2.47955847885,-5.55616764738,1.96672209157,-2.37373806382,2.61075522854,11.9043100338,-35.2910975374,34.0473473669,-0.737257624117,0.142947170956,0.221833546076,218.5,52.3330936625,4.868419055,16.4686248825,1,0,0,0,0,0,0,0,-0.424948814432,0.505811138403,0.117667314615,0.000375066155711,0.0503574603706,-0.318256703653,0.101683311516,0.19881606319,-0.074860524379
2018-06-19 14:01:08.000,-3.51227293378,3.57299362664,-4.46607406095,0.0930720370447,-0.757571947151,0.561368362574,17.3983642858,-34.2620646938,30.2598748033,0.205590054327,-1.0913849649,-1.54275466862,296.0,52.33308666,4.86842212,15.97205811,1,0,0,0,0,0,0,0,-0.413767889959,0.508585260909,0.146757460525,-0.303015337089,0.054781030311,-0.0850875240386,0.150953780136,0.141765195384,0.00446571373203
2018-06-19 14:01:08.250,-10.0677724527,3.52944345887,-5.64378809738,-3.15701693817,1.58510586635,-1.39987937136,27.55203487,-25.5183962316,30.1104253982,0.39498835307,0.0894171881842,-0.342575626542,615.0,52.3330796225,4.86842524,16.1953704875,1,0,0,0,0,0,0,0,-0.485740520105,0.391906400931,0.0181217711485,0.0103183267303,0.0591868866915,0.128850183086,0.265265573824,-0.0615943655185,0.00689010724022
2018-06-19 14:01:08.500,-10.0693845133,2.77252722691,-6.45880402946,-1.29553276412,0.152143056518,0.137298030811,19.9971872347,-26.8055430463,34.1045425745,-0.638488835661,1.11405160194,1.40236471282,701.0,52.333072585,4.86842836,16.418682865,1,0,0,0,0,0,0,0,-0.487676693219,0.397928955631,0.0123608303648,0.283566603438,0.0331632753714,-0.0949562622285,0.24153896811,-0.020478724991,-0.0662711900263
2018-06-19 14:01:08.750,-3.90734383408,3.08675539531,-4.77261806208,2.20074886867,-2.31300285858,2.41138087074,8.5118338474,-36.8451538963,31.5855500593,-0.443646209785,-0.098625138648,0.297468497504,462.0,52.3330655475,4.86843148,16.6419952425,1,0,0,0,0,0,0,0,-0.397450012827,0.517905991118,0.163691922091,-0.00392258762824,0.0498171367498,-0.311301643472,0.116038132619,0.207709899061,-0.0656726506397
2018-06-19 14:01:09.000,-3.89704095116,4.03261374989,-4.2379415581,-0.0253217787695,-1.19973950411,0.414414798508,16.2433953964,-33.956377027,28.5651255742,0.619409685468,-1.04664008403,-1.30165134694,638.0,52.33305851,4.8684346,16.86530762,1,0,0,0,0,0,0,0,-0.402468841824,0.507786536723,0.164403060639,-0.258388395211,0.053794293674,-0.0800892158674,0.160953974493,0.128594221029,0.0214914904944
2018-06-19 14:01:09.250,-10.1373804008,3.84538656552,-5.74708523695,-3.0950122681,0.955332706232,-1.80160708528,29.3764183653,-23.9444556904,31.1381070458,0.265787999077,0.0982577216444,-0.0727508918397,853.0,52.333051325,4.8684379575,16.8671081575,1,0,0,0,0,0,0,0,-0.498510946527,0.388123578638,0.0100232659237,0.0346384501324,0.0521508073602,0.128962596154,0.265562903079,-0.0996146801372,0.0308944604082
2018-06-19 14:01:09.500,-10.2243646086,3.22792468408,-6.07747237237,-0.267517679271,-0.715793681814,0.0543264582,20.2565843994,-28.9786262229,31.2021978457,-0.525133636035,1.03624421865,1.49308457668,668.0,52.33304414,4.868441315,16.868908695,1,0,0,0,0,0,0,0,-0.480429795457,0.412900418434,0.0353277941405,0.289213735658,0.0628597895713,-0.112619950724,0.21784739238,-0.0402506975062,-0.0579057274608
2018-06-19 14:01:09.750,-3.55675448226,3.67335160869,-4.85007499816,2.15203312809,-2.53091021072,1.64813974797,4.77651245825,-37.7773560164,28.1111874267,-0.321252070606,-0.0742199346562,0.0539222445739,433.0,52.333036955,4.8684446725,16.8707092325,1,0,0,0,0,0,0,0,-0.381564731489,0.530182607875,0.203230933177,-0.0338330464022,0.0284041611891,-0.298312430243,0.158477828898,0.15289326256,-0.0770642139783
2018-06-19 14:01:10.000,-3.5727127783,4.44851013367,-4.44192795851,-0.648800530997,-0.00982947051049,0.0959322125355,12.5948373048,-33.9706159686,27.2067489211,0.426195867137,-0.941432553721,-1.43333770615,586.0,52.33302977,4.86844803,16.87250977,1,0,0,0,0,0,0,0,-0.395091798969,0.513801317155,0.189243579001,-0.265115529194,0.0218687890507,-0.0563167498477,0.207877734611,0.11920928911,-0.00312367318586
2018-06-19 14:01:10.250,-10.1008697625,4.57173916867,-5.80286480718,-2.5164319165,1.52980669723,-0.90087813955,25.3429700777,-28.0883518454,29.3370771142,0.435745096963,0.219996358189,0.130349598937,570.0,52.33302275,4.86845171,16.7555969275,1,0,0,0,0,0,0,0,-0.491183119399,0.429038172207,0.0385275937504,0.0870934318323,0.0646919837187,0.0915609734273,0.252533869247,-0.0343243060316,-0.0012341537349
2018-06-19 14:01:10.500,-9.03969907175,4.19327474278,-6.11832906865,-0.0163467466883,-1.07171875415,0.65314082541,17.4975686332,-31.8898446414,30.4428351607,-0.587474117876,0.948705013735,1.3409687532,480.0,52.33301573,4.86845539,16.638684085,1,0,0,0,0,0,0,0,-0.474954396212,0.460313536423,0.0668874697291,0.261767012679,0.0623090036555,-0.145957319577,0.199858865425,0.0133436122398,-0.0720716220739
2018-06-19 14:01:10.750,-2.52470287016,3.88217184124,-4.41704042614,1.77182943686,-2.35121210218,0.579103231387,8.4427259761,-39.1270384085,27.7891431856,-0.455472787957,-0.355257627605,-0.437638475854,364.0,52.33300871,4.86845907,16.5217712425,1,0,0,0,0,0,0,0,-0.389193215466,0.546531258466,0.216606053253,-0.140083783612,0.0327551468091,-0.245686202353,0.167779024491,0.0867449555782,-0.0531260868477
2018-06-19 14:01:11.000,-4.76486557701,3.80917477373,-4.62860153673,-0.787839090722,-0.375361803682,-0.606316117731,18.8968195132,-34.8841991287,27.1593448108,0.676950415029,-0.981128261825,-1.54481097705,559.5,52.33300169,4.86846275,16.4048584,1,0,0,0,0,0,0,0,-0.427319161759,0.500053720321,0.159230223763,-0.27827372017,0.0563740656342,-0.00418109372078,0.196154990882,0.045005924235,0.0138107314711
2018-06-19 14:01:11.250,-11.5276320481,3.59733182671,-6.51374335125,-2.73052677173,0.713139908608,-1.22575813186,28.9827918953,-25.8210783434,29.652315045,0.188181829807,0.616966003976,0.381470933864,839.0,52.3329940875,4.8684662375,16.2824676525,1,0,0,0,0,0,0,0,-0.519352548192,0.386870825835,0.00181781489394,0.152629153278,0.073441022666,0.0979495638998,0.250856923895,-0.103868151076,-0.0104925236511
2018-06-19 14:01:11.500,-8.79314060078,3.50511642371,-5.76596543228,0.351147496083,-1.08532342846,0.832882376255,17.7653361167,-31.2132065444,31.0246233162,-0.556429414241,1.26027973575,1.41321483721,597.0,52.332986485,4.868469725,16.160076905,1,0,0,0,0,0,0,0,-0.471933522332,0.442656372415,0.0712482800716,0.293950331012,0.0616359550269,-0.179018285283,0.185627731649,0.00584849290876,-0.0690793350365
2018-06-19 14:01:11.750,-2.40878415892,3.52265383619,-4.12335992021,2.15639520436,-2.32619954265,2.0111639921,7.28234314424,-37.3299384036,33.1882395049,0.156500907542,-0.575632405596,-0.646037970129,389.0,52.3329788825,4.8684732125,16.0376861575,1,0,0,0,0,0,0,0,-0.398374470894,0.540750853668,0.204701726207,-0.159975424434,0.0188028546766,-0.282243434181,0.117769605572,0.222743589139,-0.0259420939158
2018-06-19 14:01:12.000,-5.52180505283,3.02385890976,-5.65393234121,-1.5028976926,-0.13058964201,-1.80505588534,19.6607627491,-27.7171217554,34.9567410768,0.572402091509,-1.09841517989,-1.41406893389,582.5,52.33297128,4.8684767,15.91529541,1,0,0,0,0,0,0,0,-0.476886207266,0.446401576813,0.103241593057,-0.288426168622,-0.0278641221361,0.0302926832418,0.256896844198,-0.0230932157981,0.0444914318299
2018-06-19 14:01:12.250,-11.1218770533,2.72533368841,-7.43823007441,-2.7609080888,1.04695513523,-1.32837389029,27.445329177,-22.7970963581,34.1688089752,-0.0555975775014,0.756759272542,0.836829067232,591.0,52.3329632575,4.8684793625,16.07430725,1,0,0,0,0,0,0,0,-0.547375159454,0.362884889278,-0.0248987235515,0.196136069404,0.0219203148641,0.055051058781,0.273377226504,-0.116701452779,-0.0156115729666
2018-06-19 14:01:12.500,-7.47880580684,3.0769448466,-5.80727950821,1.0336206445,-1.60893094718,1.21168194566,11.8374969281,-32.6489716743,32.7220445153,-0.631294677633,0.977247174179,1.32863096523,357.0,52.332955235,4.868482025,16.23331909,1,0,0,0,0,0,0,0,-0.4618681171,0.45771614037,0.104012705694,0.239505661883,0.028149339318,-0.249284315941,0.184630700722,0.056781507948,-0.0858303848584
2018-06-19 14:01:12.750,-2.3603998587,3.39684861908,-4.25716026241,1.45784524191,-2.20079049219,2.16009343839,5.1594788977,-37.659640509,30.6949714687,-0.228914788461,-0.678352981616,-0.9473466179,364.0,52.3329472125,4.8684846875,16.39233093,1,0,0,0,0,0,0,0,-0.389997665041,0.533711970423,0.225637070455,-0.203733830126,0.0176833475748,-0.26152587872,0.128537791111,0.246829180992,-0.0594015932125
2018-06-19 14:01:13.000,-6.47575902674,3.91962147968,-5.342034956,-2.27060059018,0.586512104863,-1.3479205675,19.4296402547,-31.3351780121,31.1702076078,0.466607816086,-0.695270778125,-1.21497844606,527.0,52.33293919,4.86848735,16.55134277,1,0,0,0,0,0,0,0,-0.470755280961,0.469754711633,0.119831102279,-0.201348934029,0.00918544620424,0.0595153551491,0.257720537893,-0.00337638072724,0.00641455096698
2018-06-19 14:01:13.250,-11.3011902827,4.35687103339,-6.36509820008,-2.37177665477,0.734717148955,-0.0330692100218,23.5448641181,-28.8433689184,33.1704981633,0.0126330186379,0.71448538432,0.956017849358,542.0,52.3329292775,4.868489385,16.739788815,1,0,0,0,0,0,0,0,-0.526609902042,0.428155761878,0.0204676745599,0.237637770045,0.0556968819111,0.0228760742773,0.234546752162,0.000470630732051,-0.0383365753281
2018-06-19 14:01:13.500,-6.53783684745,3.82431362278,-5.91468805784,0.787748412019,-1.57089916916,1.19581998567,11.3039022016,-36.5611981026,30.7232648799,-0.409119904537,0.749754652014,1.06934119463,380.0,52.332919365,4.86849142,16.92823486,1,0,0,0,0,0,0,0,-0.458123765723,0.506154373101,0.134463304629,0.186674272805,0.0372485144628,-0.234163529656,0.181587768731,0.0660153919615,-0.0865321142098
2018-06-19 14:01:13.750,-1.77605500467,3.26209804791,-4.71186655789,0.672911128996,-1.52906991833,2.27380670291,9.15583001538,-39.7986460593,29.09496516,0.36272032554,-0.581685685186,-0.991402875281,318.0,52.3329094525,4.868493455,17.116680905,1,0,0,0,0,0,0,0,-0.404650459781,0.552854775871,0.21801847344,-0.197133472268,0.0427821006057,-0.231192211588,0.113023485449,0.23606995885,-0.0462336107678
2018-06-19 14:01:14.000,-6.54996911156,3.33222432999,-5.25489250118,-2.03819958943,0.342220543664,-1.99327679238,22.1621651637,-30.5831261459,32.3925748223,0.644242960817,-0.633158585704,-0.963913528111,535.0,52.33289954,4.86849549,17.30512695,1,0,0,0,0,0,0,0,-0.485393412562,0.453354110511,0.107201860527,-0.17938540693,0.00729432959147,0.0579888037576,0.258089657616,-0.0682474150948,0.0338595592462
2018-06-19 14:01:14.250,-10.6767401862,3.22098812825,-7.74051629418,-1.5808350084,0.214801977876,-1.320124712,25.1791743868,-26.1038051231,34.2513203924,-0.163064365351,0.783241076544,1.02107682194,525.0,52.33288917,4.8684970275,17.0503814675,1,0,0,0,0,0,0,0,-0.556401626182,0.402670192098,-0.000634898647246,0.209765727514,0.0158877478398,0.000404211107935,0.259841473669,-0.132287935388,-0.0243031695187
2018-06-19 14:01:14.500,-6.28599049253,3.08165309359,-6.78683352469,1.7425378333,-1.84376005722,1.55974981831,11.292942679,-35.159614372,32.8035143865,-0.71237041391,0.573065859994,0.80070707854,253.0,52.3328788,4.868498565,16.795635985,1,0,0,0,0,0,0,0,-0.481096596113,0.495515869641,0.119544463553,0.128463296843,0.0222236369742,-0.267034923359,0.15379494414,0.0881853163105,-0.0931121051343
2018-06-19 14:01:14.750,-3.13573956033,3.38174922323,-3.83496734421,1.68439414829,-1.75418477358,0.902237349869,9.77677129943,-38.8256395843,30.1779186202,-0.158839325153,-0.980268001908,-1.22182239131,250.0,52.33286843,4.8685001025,16.5408905025,1,0,0,0,0,0,0,0,-0.412344641765,0.529902135329,0.225392404939,-0.266066091918,0.0337043186108,-0.186499869247,0.134190970206,0.159860028095,-0.0313473216212
2018-06-19 14:01:15.000,-7.65730479078,3.56244036878,-5.22855407259,-2.42551126689,0.768326039233,-0.712703686141,27.4179772138,-28.8303393695,29.2342977256,0.623850469141,-0.458876891667,-0.95815844503,471.0,52.33285806,4.86850164,16.28614502,1,0,0,0,0,0,0,0,-0.497226092413,0.428523240393,0.0834402786802,-0.1267981468,0.067452928459,0.0940613416897,0.190754156089,0.00703824579303,0.0315019187245
2018-06-19 14:01:15.250,-10.6430089549,3.3410284721,-7.29052671532,-2.86724956655,0.867799615221,-0.622394187776,29.0424061346,-24.794142734,32.1780195194,-0.115756156569,1.02513357705,1.00967498806,562.5,52.33284714,4.8685031675,16.16077881,1,0,0,0,0,0,0,0,-0.555589399822,0.385305152594,-0.00604100385848,0.247610665822,0.0476464617394,0.0400654773916,0.228392495231,-0.088112392534,-0.020873380269
2018-06-19 14:01:15.500,-5.88467296058,3.25706224946,-5.55236635924,1.7182318673,-1.77771075293,1.46774920464,10.5849730479,-34.5125003079,32.5782203389,-1.02370552119,0.404970505462,0.770801013622,316.0,52.33283622,4.868504695,16.0354126,1,0,0,0,0,0,0,0,-0.462144826742,0.484204570455,0.148911543028,0.104111581074,0.0210092461717,-0.261911284105,0.146975544498,0.106065674838,-0.0829994224824
2018-06-19 14:01:15.750,-2.90410997737,3.60690705538,-3.45741639421,2.10780611492,-2.03745472532,1.13270122864,10.0597824588,-37.5391623547,27.9732354441,0.131554161609,-0.850825397001,-1.0899514049,341.0,52.3328253,4.8685062225,15.91004639,1,0,0,0,0,0,0,0,-0.40083517319,0.51916953521,0.241001444567,-0.232155075546,0.0427372542771,-0.202170503856,0.111115223891,0.162629863584,-0.0123507759681
2018-06-19 14:01:16.000,-8.26254020733,3.58527930336,-4.23763738039,-2.54345738362,0.335806687368,-0.758407115921,28.7147537388,-26.0884618424,28.4371418905,1.00155858088,-0.303090510272,-0.9059816047,547.0,52.33281438,4.86850775,15.78468018,1,0,0,0,0,0,0,0,-0.487503660498,0.39349715347,0.0877387279836,-0.0897301489301,0.0750774341249,0.108577131723,0.177680607336,8.68616979273e-05,0.0604833434634
2018-06-19 14:01:16.250,-11.6586039563,2.94409681615,-6.53205986073,-2.60229051624,0.431996090697,-0.0625471788325,28.1763091043,-22.8592814878,34.1845888065,-0.14030387139,0.98376266348,0.931929842079,715.5,52.3328026075,4.86850948,15.594448855,1,0,0,0,0,0,0,0,-0.553018624343,0.354007991579,-0.00619154817536,0.254599855728,0.0468069580331,0.0317676737289,0.202828712279,-0.0325472071495,-0.0173052522071
2018-06-19 14:01:16.500,-6.20920229892,2.97032530398,-6.12119429945,1.56735854754,-1.77369550763,1.27156414699,8.95459282668,-35.0991997775,35.1364680343,-0.688068505715,0.656040592525,0.860326514204,313.0,52.332790835,4.86851121,15.40421753,1,0,0,0,0,0,0,0,-0.480797242342,0.489983708732,0.141126036787,0.141027774436,-0.0103512585731,-0.273566880804,0.168773883021,0.0798838766644,-0.0918775775995
2018-06-19 14:01:16.750,-2.36335886158,3.46829327163,-4.05068624361,1.29217489084,-1.55016178789,1.86593961713,9.72502229902,-37.07011105,33.3482659944,0.294255936828,-0.825516251498,-1.00517513943,317.0,52.3327790625,4.86851294,15.213986205,1,0,0,0,0,0,0,0,-0.428151233703,0.532775034619,0.219610147014,-0.216719533046,0.0105201583231,-0.216131555305,0.102239267152,0.231164512477,-0.0117789884045
2018-06-19 14:01:17.000,-7.50394412976,3.23214943678,-5.24182726731,-2.4195319524,0.695072542123,-1.48101027796,28.2867140923,-24.3135926666,34.3713776829,0.694121300374,-0.646034716238,-0.962691890214,554.0,52.33276729,4.86851467,15.02375488,1,0,0,0,0,0,0,0,-0.523954314218,0.398473338709,0.0693766069314,-0.157183634442,0.0116129406253,0.106678786868,0.205114600347,-0.0312653408786,0.0740118836436
2018-06-19 14:01:17.250,-11.5553813814,2.90022393318,-6.86051360951,-1.98848590239,0.368733740598,-1.62277274038,28.5889874343,-23.2952564874,35.2034252369,-0.367247127335,0.850600613975,0.95460826636,567.0,52.3327540825,4.86851687,14.78712158,1,0,0,0,0,0,0,0,-0.573390163166,0.358509721042,-0.00227602706411,0.216746679972,0.0163986256028,0.04626262478,0.24177123952,-0.15215589368,-0.00807845353919
2018-06-19 14:01:17.500,-6.56405707172,3.10613207546,-5.298073322,1.7049333649,-1.8195200353,1.87549182482,14.1151360555,-34.4546780536,34.1304274042,-0.885034844867,0.655058555592,0.926493729775,376.5,52.332740875,4.86851907,14.55048828,1,0,0,0,0,0,0,0,-0.485690370889,0.475803112623,0.134859998923,0.160045435011,0.0380537255744,-0.257932741389,0.106840651025,0.116240051579,-0.0727877821131
2018-06-19 14:01:17.750,-2.37871397524,3.61080451338,-4.12806960673,1.28243758484,-1.56915653399,1.80572759631,11.711336273,-35.2610403269,33.1406171774,0.455928248633,-0.676684381776,-0.915550889983,327.0,52.3327276675,4.86852127,14.31385498,1,0,0,0,0,0,0,0,-0.439264293612,0.521023478709,0.213089271241,-0.189276066543,0.00878440805585,-0.208623096512,0.0907312299046,0.212276383393,0.00606276745145
2018-06-19 14:01:18.000,-6.89314764888,3.686440228,-5.74278614736,-2.36679692649,0.64553462533,-1.95912781885,20.5179059892,-26.1370004671,35.2352497639,0.969511020506,-0.529611765083,-0.959537648913,632.0,52.33271446,4.86852347,14.07722168,1,0,0,0,0,0,0,0,-0.516117180408,0.430091425295,0.110061593936,-0.151357143606,-0.0541256922143,0.0749318837306,0.262659605508,-0.0571532434451,0.0501665126306
2018-06-19 14:01:18.250,-10.7588140933,2.77497064817,-7.55036417108,-1.83401887248,0.582949400688,-1.16766251765,24.2648358501,-23.5148305869,38.8414469404,-0.434873499148,0.773112497584,0.793389528894,613.0,52.3327002775,4.86852539,13.7452056875,1,0,0,0,0,0,0,0,-0.584589570539,0.377367950775,0.00781110246646,0.185328610156,-0.033038365645,0.00790189994184,0.247094079316,-0.101776992218,-0.0256337322499
2018-06-19 14:01:18.500,-6.67469627627,2.72895602707,-6.40529135298,1.62343888279,-1.77799108284,1.21114125909,15.1889265215,-30.9881966449,38.1210859192,-0.616954709258,0.934544284591,1.02848927348,356.0,52.332686095,4.86852731,13.413189695,1,0,0,0,0,0,0,0,-0.524399303673,0.457928870043,0.100640918716,0.189555674672,-0.0142371277593,-0.257987180947,0.133077355546,0.0458261942104,-0.0546460769705
2018-06-19 14:01:18.750,-2.63624577841,3.74757223009,-4.76561436686,1.11924312076,-1.61305574848,2.28854808623,6.4379822764,-35.1395809038,37.6436088611,0.548026659085,-0.418344132905,-0.683994399908,282.0,52.3326719125,4.86852923,13.0811737025,1,0,0,0,0,0,0,0,-0.456252123352,0.533326870779,0.210814638685,-0.128298066965,-0.0457744867895,-0.251718354048,0.111044027844,0.253463296696,-0.020378324494
2018-06-19 14:01:19.000,-5.91660130281,3.42125792359,-6.60874570889,-2.21741717453,1.0075297899,-2.29952650072,13.8298503685,-27.6871399115,42.0303610731,0.577489933809,-0.697126420935,-0.936752812683,472.0,52.33265773,4.86853115,12.74915771,1,0,0,0,0,0,0,0,-0.538811769014,0.461835577363,0.120999303183,-0.191774011844,-0.140285675549,0.0264699033555,0.310603627891,-0.0515269720839,0.0187595406209
2018-06-19 14:01:19.250,-9.74379273111,3.06384063188,-8.34177485821,-2.08526768622,0.621257437103,-0.612422784201,18.7673290888,-23.0312479115,43.8932302731,-0.266628120344,0.646115384025,0.805455533628,474.0,52.3326431525,4.868533175,12.530346675,1,0,0,0,0,0,0,0,-0.60048119518,0.40262974132,0.0137047831111,0.172756801776,-0.0997208916748,-0.0354036349412,0.260722145154,-0.0314232919295,-0.0350436752643
2018-06-19 14:01:19.500,-6.04399767213,3.55257913708,-6.7639172716,0.970432194853,-1.81552274926,2.00860490993,7.0585958358,-30.9996679405,41.1319130202,-0.686534075177,0.542812603075,0.738364045952,251.5,52.332628575,4.8685352,12.31153564,1,0,0,0,0,0,0,0,-0.521688161144,0.485343415336,0.131247280913,0.131817436639,-0.0754539032427,-0.27416264502,0.152101435152,0.165095637484,-0.0836990888593
2018-06-19 14:01:19.750,-2.17957519907,3.07609482399,-4.84058102542,0.833747467617,-1.24142229036,1.26793154546,5.66741654713,-37.0083809402,36.7244927186,-0.113443726122,-0.865521225546,-1.13747457064,207.0,52.3326139975,4.868537225,12.092724605,1,0,0,0,0,0,0,0,-0.459812797168,0.531733092976,0.236998978164,-0.251044867548,-0.0608281999438,-0.211983049197,0.140696467651,0.202012438977,-0.0463007053544
2018-06-19 14:01:20.000,-7.03293849388,3.12196234703,-5.21185562106,-1.91177642578,0.683893252048,-1.33650286053,21.8821304537,-31.3505312272,33.4204668827,0.701989992514,-0.513512871169,-0.891214829248,369.0,52.33259942,4.86853925,11.87391357,1,0,0,0,0,0,0,0,-0.523716663002,0.444607134409,0.134130062013,-0.140911647062,-0.00695229948691,0.056462838003,0.207630216125,-0.0269116136208,0.015800862292
2018-06-19 14:01:20.250,-11.375353266,3.74697595822,-7.43275927435,-1.65666870484,0.349700987812,-0.434629144636,25.5637342225,-25.6766702071,35.2754845967,0.146932555266,0.896557061663,0.953594645528,353.0,52.33258398,4.868541285,11.630535885,1,0,0,0,0,0,0,0,-0.59442803369,0.396413850327,0.0239613604769,0.24877879989,0.00487854420609,0.0174711529036,0.198793471961,-0.0657360908944,-0.0249732136791
2018-06-19 14:01:20.500,-6.29403487356,2.99329976364,-7.08390957541,0.625955485884,-1.14579897473,0.959348772122,11.9974352843,-30.88013042,36.3319239336,-0.76786966855,0.701263926566,0.831452578525,272.0,52.33256854,4.86854332,11.3871582,1,0,0,0,0,0,0,0,-0.532251203436,0.460333249914,0.130104499372,0.143758152603,-0.0502579600985,-0.218010456567,0.162984690631,0.0510992977264,-0.0815247448664
