"Time (s)","Illuminance (lx)"
5.281352703E2,4.693000000E3
5.283385479E2,2.607000000E3
5.285409099E2,1.665000000E3
5.287436687E2,3.672000000E3
5.289464886E2,4.394000000E3
5.291492779E2,1.998000000E3
5.293525249E2,2.757000000E3
5.295548870E2,5.059000000E3
5.297577068E2,3.397000000E3
5.299605572E2,1.721000000E3
5.301633465E2,2.831000000E3
5.303665325E2,3.847000000E3
5.305689861E2,1.976000000E3
5.307717754E2,1.658000000E3
5.309746258E2,2.636000000E3
5.311774456E2,2.917000000E3
5.313805401E2,1.680000000E3
5.315830852E2,3.760000000E3
5.317858440E2,4.692000000E3
5.319886944E2,2.508000000E3
5.321914837E2,2.179000000E3
5.323945476E2,3.509000000E3
5.325971538E2,3.806000000E3
5.327999737E2,1.861000000E3
5.330029766E2,4.149000000E3
5.332056133E2,4.350000000E3
5.334085552E2,2.944000000E3
5.336112224E2,3.260000000E3
5.338140423E2,5.777000000E3
5.340168621E2,4.812000000E3
5.342197124E2,2.341000000E3
5.344226238E2,3.984000000E3
5.346252910E2,4.659000000E3
5.348281109E2,2.640000000E3
5.350309307E2,3.192000000E3
5.352337505E2,4.062000000E3
5.354365703E2,4.646000000E3
5.356393291E2,3.356000000E3
5.358421490E2,7.011000000E3
5.360449688E2,7.087000000E3
5.362477886E2,5.134000000E3
5.364505779E2,4.160000000E3
5.366533977E2,7.075000000E3
5.368562176E2,4.890000000E3
5.370589763E2,3.203000000E3
5.372617657E2,3.311000000E3
5.374646160E2,3.441000000E3
5.376674053E2,3.216000000E3
5.378701858E2,3.110000000E3
5.380730056E2,5.721000000E3
5.382758254E2,5.603000000E3
5.384786758E2,3.751000000E3
5.386814346E2,4.800000000E3
5.388842239E2,5.048000000E3
5.390870437E2,4.605000000E3
5.392898025E2,4.386000000E3
5.394926834E2,5.372000000E3
5.396954727E2,5.359000000E3
5.398986587E2,4.043000000E3
5.401010818E2,4.733000000E3
5.403038711E2,5.164000000E3
5.405067214E2,4.108000000E3
5.407094802E2,3.639000000E3
5.409126357E2,4.565000000E3
5.411151504E2,3.879000000E3
5.413181533E2,3.164000000E3
5.415208206E2,3.150000000E3
5.417235794E2,2.993000000E3
5.419266433E2,3.093000000E3
5.421292190E2,4.056000000E3
5.423320693E2,3.349000000E3
5.425349197E2,3.943000000E3
5.427377395E2,4.002000000E3
5.429406814E2,3.982000000E3
5.431433486E2,5.008000000E3
5.433461379E2,5.265000000E3
5.435489883E2,4.893000000E3
5.437518081E2,4.308000000E3
5.439546890E2,5.140000000E3
5.441574172E2,3.543000000E3
5.443602371E2,3.526000000E3
5.445630874E2,4.750000000E3
5.447658462E2,3.971000000E3
5.449686965E2,3.633000000E3
5.451714858E2,4.321000000E3
5.453743057E2,5.569000000E3
5.455770950E2,4.898000000E3
5.457799148E2,4.072000000E3
5.459827651E2,4.683000000E3
5.461855239E2,4.829000000E3
5.463883438E2,3.584000000E3
5.465911636E2,3.274000000E3
5.467939529E2,2.908000000E3
5.469968032E2,2.880000000E3
5.471995925E2,2.625000000E3
5.474028091E2,2.291000000E3
5.476052017E2,3.281000000E3
5.478080215E2,3.360000000E3
5.480108410E2,2.547000000E3
5.482135998E2,3.930000000E3
5.484168164E2,4.154000000E3
5.486192394E2,3.618000000E3
5.488220593E2,3.210000000E3
5.490248486E2,2.563000000E3
5.492276684E2,3.568000000E3
5.494308239E2,3.010000000E3
5.496336132E2,2.435000000E3
5.498360974E2,2.398000000E3
5.500389782E2,2.824000000E3
5.502417065E2,2.204000000E3
5.504448010E2,3.759000000E3
5.506473156E2,2.068000000E3
5.508501354E2,2.090000000E3
5.510531994E2,3.136000000E3
5.512557141E2,3.719000000E3
5.514588391E2,2.693000000E3
5.516612927E2,2.650000000E3
5.518641125E2,3.659000000E3
5.520669323E2,3.888000000E3
5.522697216E2,3.380000000E3
5.524728161E2,4.526000000E3
5.526753308E2,6.031000000E3
5.528781506E2,5.528000000E3
5.530809399E2,6.784000000E3
5.532837292E2,8.035000000E3
5.534868237E2,5.907000000E3
5.536893688E2,4.574000000E3
5.538921581E2,4.867000000E3
5.540949780E2,5.468000000E3
5.542977673E2,4.253000000E3
5.545008007E2,3.555000000E3
5.547034069E2,3.605000000E3
5.549061962E2,4.485000000E3
5.551090466E2,3.331000000E3
5.553118054E2,3.918000000E3
5.555148388E2,4.684000000E3
5.557174145E2,4.128000000E3
5.559202038E2,3.989000000E3
5.561230541E2,4.609000000E3
5.563258129E2,4.768000000E3
5.565288464E2,4.814000000E3
5.567313915E2,5.493000000E3
5.569342114E2,6.120000000E3
5.571370007E2,7.421000000E3
5.573397900E2,6.232000000E3
5.575428539E2,5.008000000E3
5.577453991E2,3.714000000E3
5.579482032E2,2.712000000E3
5.581510230E2,4.911000000E3
5.583538429E2,4.782000000E3
5.585569373E2,4.010000000E3
5.587593910E2,1.564000000E3
5.589622413E2,7.410000000E2
5.591650611E2,6.590000000E2
5.593678199E2,2.908000000E3
5.595708839E2,5.596000000E3
5.597734290E2,5.536000000E3
5.599762489E2,5.452000000E3
5.601790382E2,3.788000000E3
5.603818275E2,3.157000000E3
5.605848914E2,5.035000000E3
5.607874671E2,6.103000000E3
5.609902259E2,5.783000000E3
5.611930763E2,4.605000000E3
5.613958656E2,4.272000000E3
5.615988990E2,4.814000000E3
5.618014442E2,5.230000000E3
5.620042335E2,4.732000000E3
5.622071449E2,4.167000000E3
5.624098426E2,4.136000000E3
5.626129066E2,4.166000000E3
5.628154212E2,4.257000000E3
5.630182411E2,4.002000000E3
5.632210304E2,3.974000000E3
5.634238197E2,3.622000000E3
5.636269142E2,4.035000000E3
5.638294288E2,4.112000000E3
5.640322181E2,4.442000000E3
5.642350074E2,3.408000000E3
5.644377967E2,3.694000000E3
5.646409522E2,4.490000000E3
5.648434364E2,5.358000000E3
5.650462257E2,5.812000000E3
5.652490455E2,4.921000000E3
5.654518348E2,4.262000000E3
5.656549293E2,4.108000000E3
5.658574439E2,4.125000000E3
5.660602332E2,4.211000000E3
5.662631141E2,3.183000000E3
5.664658424E2,4.090000000E3
5.666689369E2,4.389000000E3
5.668714820E2,4.956000000E3
5.670743018E2,5.006000000E3
5.672771522E2,4.240000000E3
5.674799415E2,4.172000000E3
5.676829749E2,4.880000000E3
5.678855034E2,5.756000000E3
5.680882927E2,5.829000000E3
5.682911125E2,4.911000000E3
5.684939018E2,4.957000000E3
5.686969048E2,5.249000000E3
5.688995415E2,4.779000000E3
5.691023308E2,4.753000000E3
5.693052116E2,5.098000000E3
5.695079704E2,5.205000000E3
5.697109428E2,4.968000000E3
5.699135796E2,4.624000000E3
5.701163994E2,5.267000000E3
5.703192192E2,3.957000000E3
5.705221001E2,3.637000000E3
5.707249809E2,5.041000000E3
5.709276482E2,4.729000000E3
5.711304375E2,4.331000000E3
5.713332268E2,4.124000000E3
5.715360466E2,3.535000000E3
5.717389580E2,4.618000000E3
5.719416557E2,4.650000000E3
5.721444450E2,3.763000000E3
5.723472649E2,3.388000000E3
5.725500237E2,3.800000000E3
5.727529655E2,4.815000000E3
5.729556328E2,5.008000000E3
5.731584526E2,4.032000000E3
5.733612419E2,3.548000000E3
5.735640617E2,3.654000000E3
5.737670036E2,4.455000000E3
5.739697014E2,4.624000000E3
5.741725212E2,4.634000000E3
5.743753410E2,4.117000000E3
5.745781914E2,3.761000000E3
5.747810112E2,4.030000000E3
5.749838005E2,4.483000000E3
5.751870476E2,3.861000000E3
5.753894402E2,3.366000000E3
5.755922600E2,4.134000000E3
5.757951408E2,4.299000000E3
5.759978996E2,4.230000000E3
5.762010551E2,4.492000000E3
5.764035088E2,4.486000000E3
5.766063591E2,4.454000000E3
5.768091789E2,4.414000000E3
5.770119682E2,4.782000000E3
5.772150627E2,4.988000000E3
5.774176384E2,4.742000000E3
5.776204277E2,4.545000000E3
5.778232475E2,3.989000000E3
5.780260664E2,4.331000000E3
5.782290693E2,4.285000000E3
5.784317060E2,4.051000000E3
5.786345259E2,3.649000000E3
5.788375593E2,3.548000000E3
5.790401045E2,4.113000000E3
5.792430769E2,4.079000000E3
5.794457746E2,4.262000000E3
5.796485945E2,4.275000000E3
5.798514448E2,3.810000000E3
5.800542341E2,3.960000000E3
5.802571760E2,4.760000000E3
5.804598738E2,4.684000000E3
5.806626936E2,4.230000000E3
5.808655439E2,3.740000000E3
5.810683332E2,3.914000000E3
5.812711531E2,4.436000000E3
5.814739424E2,4.337000000E3
5.816771589E2,3.795000000E3
5.818795820E2,3.415000000E3
5.820823713E2,3.824000000E3
5.822852827E2,4.257000000E3
5.824879804E2,4.192000000E3
5.826912275E2,3.896000000E3
5.828936201E2,3.822000000E3
5.830963789E2,3.965000000E3
5.832992292E2,4.030000000E3
5.835020185E2,4.099000000E3
5.837052046E2,4.325000000E3
5.839076582E2,4.147000000E3
5.841104475E2,3.749000000E3
5.843132978E2,3.868000000E3
5.845160566E2,4.445000000E3
5.847191816E2,4.134000000E3
5.849216963E2,4.119000000E3
5.851244856E2,4.462000000E3
5.853273054E2,4.448000000E3
5.855300947E2,4.480000000E3
5.857332197E2,4.430000000E3
5.859356733E2,4.446000000E3
5.861384931E2,4.545000000E3
5.863413130E2,4.593000000E3
5.865441023E2,4.756000000E3
5.867472273E2,4.858000000E3
5.869497419E2,4.468000000E3
5.871525617E2,4.437000000E3
5.873553816E2,4.582000000E3
5.875582014E2,4.467000000E3
5.877612348E2,4.258000000E3
5.879638142E2,4.249000000E3
5.881666646E2,4.392000000E3
5.883695149E2,4.380000000E3
5.885722737E2,4.348000000E3
5.887752461E2,4.422000000E3
5.889779134E2,4.189000000E3
5.891807332E2,4.200000000E3
5.893835225E2,4.258000000E3
5.895863423E2,4.158000000E3
5.897892232E2,4.134000000E3
5.899919514E2,4.167000000E3
5.901947713E2,4.166000000E3
5.903975606E2,4.023000000E3
5.906003804E2,2.464000000E3
5.908032002E2,2.384000000E3
5.910059895E2,2.827000000E3
5.912087788E2,3.191000000E3
5.916143574E2,3.093000000E3
5.918172383E2,3.114000000E3
5.920199666E2,3.303000000E3
5.922227559E2,3.406000000E3
5.924255757E2,3.116000000E3
5.926283955E2,2.906000000E3
5.928312459E2,3.375000000E3
5.930339741E2,3.772000000E3
5.932367940E2,3.705000000E3
5.934395528E2,3.505000000E3
5.936423726E2,3.528000000E3
5.938452229E2,3.614000000E3
5.940480122E2,3.731000000E3
5.942507710E2,3.509000000E3
5.944536214E2,3.490000000E3
5.946564107E2,3.671000000E3
5.948592305E2,3.686000000E3
5.950619893E2,3.587000000E3
5.952648091E2,3.531000000E3
5.954676289E2,3.614000000E3
5.956703877E2,3.664000000E3
5.958732381E2,3.630000000E3
5.960760274E2,3.617000000E3
5.962787862E2,3.507000000E3
5.964816060E2,3.637000000E3
5.966844258E2,3.614000000E3
5.968872456E2,3.619000000E3
5.970900044E2,3.738000000E3
5.972928242E2,3.900000000E3
5.974956136E2,3.829000000E3
5.976984029E2,3.064000000E3
5.979012698E2,3.006000000E3
5.981040286E2,3.672000000E3
5.983068484E2,3.650000000E3
5.985096377E2,2.970000000E3
5.987124270E2,1.954000000E3
5.989152773E2,1.835000000E3
5.991180056E2,3.348000000E3
5.993207949E2,3.776000000E3
5.995236147E2,7.001000000E3
5.997263735E2,1.056000000E4
5.999292544E2,1.471300000E4
6.001319827E2,1.476800000E4
6.003348025E2,1.262900000E4
6.005376223E2,1.127800000E4
6.007404116E2,1.277800000E4
6.009432620E2,1.438000000E4
6.011460208E2,1.549100000E4
6.013488406E2,1.921500000E4
6.015516604E2,1.864000000E4
6.017544497E2,1.895200000E4
6.019573001E2,1.947500000E4
6.021600283E2,1.962400000E4
6.023628787E2,2.082900000E4
6.025657595E2,3.276700000E4
6.029712889E2,2.202200000E4
6.031741087E2,2.213200000E4
6.033768675E2,2.231000000E4
6.037825072E2,2.226500000E4
6.039852965E2,2.228700000E4
6.041880553E2,2.202200000E4
6.043908751E2,2.225000000E4
6.045936949E2,2.240000000E4
6.047964842E2,2.245300000E4
6.049993346E2,2.264400000E4
6.052020933E2,2.279500000E4
6.054048827E2,2.281600000E4
6.056076720E2,2.277200000E4
6.058104918E2,2.288800000E4
6.060132811E2,2.288500000E4
6.062160399E2,2.299700000E4
6.064188597E2,2.308600000E4
6.066216795E2,2.322300000E4
6.068244688E2,2.325800000E4
6.070272887E2,2.333400000E4
6.072300780E2,2.339300000E4
6.074328368E2,2.334800000E4
6.078384764E2,2.337100000E4
6.080413172E2,2.334700000E4
6.082440760E2,2.311800000E4
6.084468959E2,2.319400000E4
6.086497157E2,2.315700000E4
6.088524745E2,2.323300000E4
6.090553248E2,2.323700000E4
6.092581141E2,2.313800000E4
6.094608729E2,2.293300000E4
6.096636622E2,2.254500000E4
6.098665126E2,2.162500000E4
6.100693324E2,2.052900000E4
6.102720912E2,2.008800000E4
6.104749110E2,2.102400000E4
6.106777613E2,2.145600000E4
6.108805201E2,2.147700000E4
6.110833705E2,2.140000000E4
6.112861598E2,2.118000000E4
6.114889491E2,2.082400000E4
6.116917384E2,2.038700000E4
6.118945277E2,2.033200000E4
6.120973475E2,2.021800000E4
6.123001063E2,2.035300000E4
6.125029261E2,2.068900000E4
6.127057460E2,2.065400000E4
6.129085658E2,2.062800000E4
6.131113856E2,2.074300000E4
6.133141749E2,2.056100000E4
6.135174220E2,2.043100000E4
6.137197535E2,2.029900000E4
6.139225733E2,2.017900000E4
6.141254237E2,2.008700000E4
6.143282130E2,2.049700000E4
6.145313990E2,2.079400000E4
6.147337916E2,2.118900000E4
6.149366420E2,2.130500000E4
6.151394618E2,2.123000000E4
6.153422206E2,2.092600000E4
6.155454371E2,2.056800000E4
6.157478602E2,2.066800000E4
6.159506495E2,2.094900000E4
6.161535304E2,2.113400000E4
6.163563197E2,2.117600000E4
6.165594142E2,2.143600000E4
6.167618983E2,2.179400000E4
6.169647181E2,2.173000000E4
6.171675379E2,2.162000000E4
6.173703578E2,2.160100000E4
6.175734523E2,2.164200000E4
6.177761805E2,2.164300000E4
6.179787849E2,2.152900000E4
6.181816352E2,2.141500000E4
6.183844550E2,2.130500000E4
6.185873969E2,2.107200000E4
6.189929145E2,2.115400000E4
6.191957954E2,2.111800000E4
6.193985847E2,2.115400000E4
6.196014350E2,2.117100000E4
6.198042548E2,2.109300000E4
6.200075019E2,2.100000000E4
6.202098945E2,2.090400000E4
6.204127143E2,2.092400000E4
6.206155341E2,2.090400000E4
6.208183234E2,2.077100000E4
6.210215400E2,2.036200000E4
6.212239631E2,2.006400000E4
6.214267524E2,2.027300000E4
6.216296027E2,2.045600000E4
6.218324226E2,2.070000000E4
6.220355170E2,2.102200000E4
6.222380622E2,2.077800000E4
6.224408820E2,2.122700000E4
6.226437324E2,2.130100000E4
6.228465217E2,2.137300000E4
6.230495551E2,2.156400000E4
6.232521918E2,2.173100000E4
6.234550117E2,2.193700000E4
6.236578620E2,2.207100000E4
6.238607124E2,2.173000000E4
6.240635627E2,2.124200000E4
6.242663215E2,2.094500000E4
6.244691413E2,2.064300000E4
6.246719917E2,2.023600000E4
6.248747504E2,2.030400000E4
6.250776008E2,2.100000000E4
6.252804206E2,2.103200000E4
6.254832099E2,2.118700000E4
6.256860297E2,2.112600000E4
6.258888496E2,2.116200000E4
6.260919135E2,2.114800000E4
6.262944587E2,2.105800000E4
6.264976752E2,2.099800000E4
6.267000983E2,2.071500000E4
6.269028876E2,2.020700000E4
6.271057380E2,1.983100000E4
6.273085578E2,1.942600000E4
6.275117133E2,1.895800000E4
6.277141669E2,1.889900000E4
6.279169965E2,2.021500000E4
6.281199078E2,2.107200000E4
6.283226361E2,2.086700000E4
6.285257001E2,2.056300000E4
6.287283368E2,2.020700000E4
6.289311871E2,2.011600000E4
6.291340070E2,2.000200000E4
6.293367963E2,1.992700000E4
6.295397687E2,1.994700000E4
6.297424664E2,2.014000000E4
6.299453168E2,2.018900000E4
6.301481976E2,2.013300000E4
6.303509564E2,2.015600000E4
6.305538068E2,2.017200000E4
6.307566266E2,2.018900000E4
6.309598431E2,2.028600000E4
6.311622968E2,2.032500000E4
6.313651471E2,2.034500000E4
6.315679974E2,2.032500000E4
6.317707562E2,2.028600000E4
6.323792462E2,2.024800000E4
6.325820660E2,2.011500000E4
6.327848859E2,2.000200000E4
6.329882245E2,1.988800000E4
6.331904950E2,1.979100000E4
6.333933453E2,1.983300000E4
6.335961652E2,1.981500000E4
6.337990155E2,1.973500000E4
6.340018964E2,1.979300000E4
6.342046246E2,1.996800000E4
6.344074750E2,2.009800000E4
6.346102643E2,2.013100000E4
6.348131146E2,2.018900000E4
6.350159955E2,2.022900000E4
6.352187848E2,2.020900000E4
6.354220013E2,2.025000000E4
6.356244244E2,2.011200000E4
6.358273053E2,2.015400000E4
6.360300946E2,2.009600000E4
6.362329144E2,2.013400000E4
6.366385846E2,2.011500000E4
6.368414044E2,2.009200000E4
6.370442853E2,2.015400000E4
6.372470746E2,2.015200000E4
6.374500775E2,2.022900000E4
6.378555646E2,2.022600000E4
6.380584402E2,2.030400000E4
6.382611990E2,2.034300000E4
6.384641103E2,2.033900000E4
6.386668691E2,2.034000000E4
6.390725393E2,2.032200000E4
6.392753896E2,2.030500000E4
6.394782400E2,2.020700000E4
6.396810598E2,2.007800000E4
6.398843984E2,1.992400000E4
6.400867605E2,1.989100000E4
6.402895803E2,1.981400000E4
6.404924306E2,1.975800000E4
6.406952810E2,1.985200000E4
6.408982534E2,1.986800000E4
6.411009206E2,1.990900000E4
6.413037710E2,1.983100000E4
6.415065908E2,1.979500000E4
6.417094411E2,1.975800000E4
6.419123220E2,1.964200000E4
6.421151113E2,1.958900000E4
6.423183584E2,1.945600000E4
6.425207815E2,1.939900000E4
6.427236318E2,1.943900000E4
6.429264516E2,1.945800000E4
6.431293020E2,1.937700000E4
6.433323965E2,1.938000000E4
6.435350027E2,1.934700000E4
6.437378225E2,1.923300000E4
6.439406728E2,1.925100000E4
6.441435232E2,1.947600000E4
6.443464040E2,1.962300000E4
6.445492239E2,1.981500000E4
6.447520742E2,1.979600000E4
6.449549551E2,1.962400000E4
6.451578054E2,1.942400000E4
6.453609609E2,1.945400000E4
6.455635366E2,1.964400000E4
6.457665395E2,1.961200000E4
6.459692373E2,1.976000000E4
6.461721181E2,1.973700000E4
6.463749380E2,1.973500000E4
6.465778188E2,1.977800000E4
6.467807302E2,1.975900000E4
6.469835195E2,1.954600000E4
6.471867056E2,1.941600000E4
6.473892507E2,1.937700000E4
6.475921316E2,1.962700000E4
6.477949819E2,1.977400000E4
6.479978042E2,1.990700000E4
6.482007461E2,1.990600000E4
6.484035659E2,1.994700000E4
6.486068130E2,1.984600000E4
6.488092971E2,1.985000000E4
6.490121780E2,1.977600000E4
6.492150588E2,1.968300000E4
6.494179092E2,1.950900000E4
6.496209426E2,1.947300000E4
6.498236099E2,1.950800000E4
6.500264297E2,1.956800000E4
6.502293105E2,1.958700000E4
6.504321609E2,1.950700000E4
6.506350112E2,1.954800000E4
6.508379531E2,1.949000000E4
6.512435623E2,1.950900000E4
6.514463821E2,1.953000000E4
6.516492629E2,1.954900000E4
6.518521133E2,1.955300000E4
6.520550552E2,1.945300000E4
6.522578140E2,1.949100000E4
6.524606948E2,1.958900000E4
6.526635452E2,1.973600000E4
6.528663955E2,1.994700000E4
6.530692764E2,2.000500000E4
6.532721572E2,1.998200000E4
6.534752212E2,2.002300000E4
6.536778579E2,1.998000000E4
6.538807693E2,2.002300000E4
6.544894119E2,2.000000000E4
6.546922317E2,2.001500000E4
6.548953872E2,2.009400000E4
6.550979324E2,2.011300000E4
6.553008132E2,2.007500000E4
6.555036941E2,2.007900000E4
6.557065139E2,1.997800000E4
6.559094253E2,2.003900000E4
6.561123062E2,2.007800000E4
6.563155227E2,2.001600000E4
6.567208877E2,2.005800000E4
6.569237380E2,2.002300000E4
6.571265579E2,1.982900000E4
6.573295608E2,1.975500000E4
6.575322585E2,1.973600000E4
6.577351394E2,1.975800000E4
6.579380252E2,1.971800000E4
6.583437869E2,1.975500000E4
6.585466373E2,2.000300000E4
6.587497317E2,2.009800000E4
6.589523990E2,2.005700000E4
6.591552798E2,2.001700000E4
6.593581912E2,2.000200000E4
6.595610416E2,1.989100000E4
6.597638919E2,1.970100000E4
6.599667728E2,1.955000000E4
6.601698672E2,1.947700000E4
6.603727481E2,1.941700000E4
6.605753543E2,1.943900000E4
6.607782657E2,1.941500000E4
6.609811465E2,1.945400000E4
6.611840579E2,1.953200000E4
6.613868472E2,1.956600000E4
6.615900027E2,1.972300000E4
6.617926395E2,1.974000000E4
6.619954898E2,1.998700000E4
6.621983707E2,2.013500000E4
6.624012515E2,2.030300000E4
6.626041324E2,1.992900000E4
6.628069827E2,1.713100000E4
6.630102298E2,1.494900000E4
6.632127139E2,1.189500000E4
6.634155948E2,1.372400000E4
6.636185062E2,1.732300000E4
6.638213260E2,1.736800000E4
6.640242374E2,1.820900000E4
6.642270877E2,1.948100000E4
6.644303958E2,1.974600000E4
6.646328189E2,1.897600000E4
6.648356692E2,1.742500000E4
6.650385501E2,1.596100000E4
6.652414004E2,1.412400000E4
6.654444034E2,1.217200000E4
6.656471316E2,9.175000000E3
6.658500430E2,1.069800000E4
6.660528934E2,9.294000000E3
6.662557742E2,9.795000000E3
6.664586856E2,1.245600000E4
6.666614749E2,1.291900000E4
6.668645389E2,1.152000000E4
6.670672366E2,7.038000000E3
6.672701175E2,6.444000000E3
6.674729678E2,6.973000000E3
6.676758487E2,7.214000000E3
6.678787634E2,6.588000000E3
6.680815527E2,5.232000000E3
6.682847082E2,3.951000000E3
6.684873449E2,3.653000000E3
6.686901648E2,5.690000000E3
6.688930761E2,5.555000000E3
6.690959265E2,3.535000000E3
6.692988379E2,2.435000000E3
6.695016577E2,4.039000000E3
6.697048742E2,6.305000000E3
6.699075110E2,7.016000000E3
6.701102698E2,5.945000000E3
6.703131811E2,2.919000000E3
6.705160315E2,2.566000000E3
6.707189428E2,2.844000000E3
6.709217322E2,4.776000000E3
6.711250708E2,5.574000000E3
6.713274939E2,5.250000000E3
6.715303442E2,3.772000000E3
6.717332251E2,1.943000000E3
6.719361059E2,3.230000000E3
6.721391394E2,4.747000000E3
6.723418371E2,5.185000000E3
6.725447180E2,5.409000000E3
6.727475989E2,4.925000000E3
6.729504187E2,3.303000000E3
6.731533301E2,3.239000000E3
6.733561804E2,3.783000000E3
6.735592749E2,3.828000000E3
6.737619116E2,3.415000000E3
6.739648230E2,3.828000000E3
6.741677038E2,4.107000000E3
6.743705542E2,3.855000000E3
6.745735266E2,3.192000000E3
6.747763159E2,2.754000000E3
6.749794104E2,4.577000000E3
6.751820471E2,4.492000000E3
6.753849280E2,4.152000000E3
6.755878393E2,3.906000000E3
6.757906592E2,2.526000000E3
6.759935705E2,1.263000000E3
6.761964209E2,1.528000000E3
6.763996069E2,2.261000000E3
6.766021521E2,2.951000000E3
6.768050635E2,2.547000000E3
6.770079443E2,1.047000000E3
6.772107947E2,1.090000000E3
6.774137060E2,3.302000000E3
6.776165869E2,3.005000000E3
6.778197424E2,2.923000000E3
6.780223327E2,1.331000000E3
6.782252136E2,5.150000000E2
6.784281250E2,2.169000000E3
6.786309753E2,3.251000000E3
6.788338867E2,3.178000000E3
6.790367676E2,2.243000000E3
6.792400451E2,4.600000000E2
6.796454407E2,3.701000000E3
6.798482910E2,4.110000000E3
6.800512024E2,3.608000000E3
6.802541443E2,1.437000000E3
6.804569946E2,4.810000000E2
6.806601501E2,2.247000000E3
6.808627563E2,4.215000000E3
6.810656677E2,4.039000000E3
6.812685791E2,2.118000000E3
6.814714294E2,5.140000000E2
6.816743408E2,7.060000000E2
6.818771911E2,2.920000000E3
6.820803467E2,3.408000000E3
6.822829223E2,3.040000000E3
6.824858337E2,8.100000000E2
6.826886841E2,5.220000000E2
6.828915649E2,1.543000000E3
6.830945068E2,3.641000000E3
6.832973266E2,4.051000000E3
6.835005737E2,3.124000000E3
6.837030884E2,7.690000000E2
6.839059692E2,8.010000000E2
6.841088196E2,2.872000000E3
6.843117309E2,3.649000000E3
6.845146118E2,3.371000000E3
6.847174927E2,1.027000000E3
6.849206787E2,6.460000000E2
6.851232239E2,1.672000000E3
6.853261352E2,3.084000000E3
6.855290161E2,3.111000000E3
6.857318664E2,1.715000000E3
6.859348083E2,5.740000000E2
6.861376587E2,8.460000000E2
6.863408447E2,2.612000000E3
6.865434204E2,3.557000000E3
6.867463013E2,2.841000000E3
6.869491516E2,6.770000000E2
6.871520325E2,8.050000000E2
6.873549438E2,2.225000000E3
6.875577942E2,3.010000000E3
6.877610412E2,2.959000000E3
6.879635638E2,2.307000000E3
6.881664446E2,5.730000000E2
6.883693255E2,1.351000000E3
6.885722369E2,3.175000000E3
6.887751483E2,3.262000000E3
6.889779681E2,3.025000000E3
6.891812457E2,9.480000000E2
6.893837298E2,7.920000000E2
6.895866107E2,2.209000000E3
6.897894610E2,2.972000000E3
6.899923419E2,2.743000000E3
6.901952838E2,8.120000000E2
6.903981036E2,7.040000000E2
6.906014117E2,1.240000000E3
6.908038958E2,2.382000000E3
6.910067462E2,2.629000000E3
6.912096270E2,1.710000000E3
6.914125079E2,8.470000000E2
6.916155108E2,6.800000000E2
6.918182696E2,1.739000000E3
6.920215777E2,2.617000000E3
6.922240924E2,1.844000000E3
6.924269427E2,7.370000000E2
6.926298846E2,5.420000000E2
6.928327349E2,9.450000000E2
6.930357073E2,1.985000000E3
6.932384661E2,1.905000000E3
6.934417742E2,1.278000000E3
6.936442889E2,7.380000000E2
6.938471392E2,7.340000000E2
6.940500506E2,1.392000000E3
6.942529620E2,1.675000000E3
6.944558734E2,1.496000000E3
6.946586932E2,1.057000000E3
6.948619403E2,5.610000000E2
6.950644549E2,1.031000000E3
6.952673358E2,1.949000000E3
6.954702166E2,1.758000000E3
6.956733416E2,1.180000000E3
6.958759783E2,6.190000000E2
6.960788592E2,7.020000000E2
6.962821368E2,1.637000000E3
6.964846209E2,1.850000000E3
6.966874713E2,1.474000000E3
6.968903826E2,4.810000000E2
6.970932635E2,4.550000000E2
6.972961749E2,1.117000000E3
6.974990252E2,1.739000000E3
6.977023333E2,1.670000000E3
6.979048357E2,1.016000000E3
6.981077166E2,4.010000000E2
6.983106279E2,5.140000000E2
6.985135698E2,1.425000000E3
6.987164507E2,1.621000000E3
6.989193010E2,1.424000000E3
6.991224566E2,4.780000000E2
6.993250933E2,4.030000000E2
6.995279436E2,9.280000000E2
6.997310991E2,1.780000000E3
6.999337053E2,1.594000000E3
7.001366167E2,8.000000000E2
7.003394365E2,3.690000000E2
7.005426531E2,5.840000000E2
7.007452288E2,1.638000000E3
7.009480791E2,1.697000000E3
7.011509600E2,1.227000000E3
7.013538408E2,3.950000000E2
7.015566912E2,4.050000000E2
7.017595720E2,1.111000000E3
7.019627886E2,1.913000000E3
7.021653338E2,1.583000000E3
7.023682146E2,7.040000000E2
7.025711260E2,3.600000000E2
7.027739763E2,4.950000000E2
7.029768877E2,1.429000000E3
7.031797075E2,1.541000000E3
7.033829851E2,1.189000000E3
7.035854387E2,3.960000000E2
7.037883501E2,3.680000000E2
7.039912920E2,7.930000000E2
7.041941118E2,1.351000000E3
7.043970232E2,1.248000000E3
7.045998430E2,7.460000000E2
7.048031511E2,2.910000000E2
7.050055742E2,3.770000000E2
7.052084551E2,8.710000000E2
7.054113665E2,1.337000000E3
7.056142473E2,1.171000000E3
7.058171892E2,4.350000000E2
7.060199785E2,3.690000000E2
7.062228594E2,5.670000000E2
7.064257097E2,1.329000000E3
7.066285906E2,1.227000000E3
7.068315020E2,6.650000000E2
7.070343218E2,2.610000000E2
7.072373858E2,3.770000000E2
7.074400835E2,8.430000000E2
7.076429644E2,1.184000000E3
7.078458452E2,9.920000000E2
7.080486732E2,3.080000000E2
7.082515846E2,2.890000000E2
