"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.402181680E2,3.017730713E1,2.078399658E1,1.836547852E1
8.402381570E2,3.087158203E1,1.940002441E1,1.695404053E1
8.402581460E2,2.947387695E1,2.217102051E1,1.906127930E1
8.402784707E2,3.088073730E1,2.079162598E1,1.693572998E1
8.402983072E2,3.015136719E1,2.079010010E1,1.622161865E1
8.403181131E2,2.872009277E1,2.357177734E1,1.547241211E1
8.403381021E2,2.943115234E1,2.497253418E1,1.402282715E1
8.403580911E2,2.726593018E1,2.566070557E1,1.330261230E1
8.403781411E2,2.686614990E1,2.704010010E1,1.325683594E1
8.403980691E2,2.974243164E1,2.775421143E1,1.252899170E1
8.404180581E2,2.611389160E1,2.774200439E1,1.039123535E1
8.404384134E2,2.182769775E1,2.770996094E1,1.325378418E1
8.404583108E2,2.329406738E1,2.910614014E1,1.466217041E1
8.404780252E2,2.328948975E1,2.841033936E1,1.467132568E1
8.404980752E2,1.988830566E1,3.134918213E1,1.725158691E1
8.405180032E2,2.202758789E1,3.066864014E1,1.582946777E1
8.405379922E2,1.988830566E1,3.134918213E1,1.725158691E1
8.405579812E2,1.846160889E1,3.343200684E1,1.722564697E1
8.405779702E2,1.702423096E1,3.412017822E1,1.721801758E1
8.405979593E2,1.772308350E1,3.482818604E1,1.506500244E1
8.406182840E2,1.559753418E1,3.480682373E1,1.792449951E1
8.406379678E2,1.486816406E1,3.480529785E1,1.721038818E1
8.406579873E2,1.557922363E1,3.481140137E1,1.649627686E1
8.406779153E2,1.483764648E1,3.411712646E1,1.507720947E1
8.406979043E2,1.483764648E1,3.411712646E1,1.507720947E1
8.407178933E2,1.959838867E1,2.511901855E1,1.728515625E1
8.407378824E2,1.817016602E1,2.720031738E1,1.725921631E1
8.407578714E2,1.958618164E1,2.582092285E1,1.584777832E1
8.407782571E2,2.032318115E1,2.581939697E1,1.727447510E1
8.407979104E2,1.887359619E1,2.441864014E1,1.729583740E1
8.408178384E2,1.724700928E1,2.727050781E1,1.362152100E1
8.408378579E2,1.653900146E1,2.796173096E1,1.432647705E1
8.408578164E2,1.654052734E1,2.656555176E1,1.506042480E1
8.408778054E2,1.798095703E1,2.657318115E1,1.505737305E1
8.408977945E2,1.942596436E1,2.448730469E1,1.651306152E1
8.409177835E2,2.012481689E1,2.379913330E1,1.509246826E1
8.409381387E2,2.010192871E1,2.171173096E1,1.440582275E1
8.409579446E2,2.225952148E1,1.963195801E1,1.514587402E1
8.409777810E2,2.153472900E1,2.172241211E1,1.369018555E1
8.409977395E2,2.370452881E1,2.033538818E1,1.513519287E1
8.410177591E2,2.155609131E1,2.101898193E1,1.584320068E1
8.410377176E2,2.155151367E1,2.311248779E1,1.438598633E1
8.410577066E2,1.827087402E1,2.235107422E1,1.148071289E1
8.410776956E2,1.755523682E1,2.443847656E1,1.073913574E1
8.410980508E2,1.611480713E1,2.303619385E1,1.147308350E1
8.411178872E2,1.468658447E1,2.511749268E1,1.144714355E1
8.411376626E2,9.989929199E0,2.704925537E1,1.074218750E1
8.411577127E2,8.528137207E0,2.774505615E1,8.592224121E0
8.411776712E2,9.260559082E0,2.844238281E1,9.295654297E0
8.411976297E2,9.950256348E0,2.775726318E1,7.160949707E0
8.412176187E2,8.540344238E0,2.704467773E1,1.002960205E1
8.412376382E2,9.231567383E0,2.496337891E1,8.628845215E0
8.412575967E2,1.065826416E1,2.427673340E1,7.920837402E0
8.412779214E2,1.139984131E1,2.357635498E1,1.007232666E1
8.412975747E2,1.284179688E1,2.358398438E1,1.007080078E1
8.413176248E2,1.212463379E1,2.567291260E1,9.329223633E0
8.413375528E2,1.280670166E1,2.359313965E1,7.214355469E0
8.413575723E2,1.282348633E1,2.358856201E1,8.642578125E0
8.413775918E2,1.496276855E1,2.151336670E1,7.952880859E0
8.413975198E2,1.609497070E1,2.043457031E1,7.238769531E0
8.414175088E2,1.753997803E1,2.113952637E1,7.228088379E0
8.414378946E2,1.608581543E1,2.043762207E1,6.524658203E0
8.414575784E2,1.508178711E1,2.369079590E1,4.818725586E0
8.414774759E2,1.580963135E1,2.369232178E1,5.531311035E0
8.414974649E2,1.649932861E1,2.300720215E1,3.396606445E0
8.415174844E2,1.580505371E1,2.439117432E1,4.808044434E0
8.415374429E2,1.508178711E1,2.369079590E1,4.818725586E0
8.415574319E2,1.437377930E1,2.298583984E1,6.257629395E0
8.415774209E2,1.439971924E1,2.576904297E1,6.933593750E0
8.415977456E2,1.367034912E1,2.576751709E1,6.221008301E0
8.416176126E2,1.436462402E1,2.438354492E1,4.809570312E0
8.416373880E2,1.364898682E1,2.507629395E1,4.801940918E0
8.416574075E2,1.293334961E1,2.855987549E1,3.326416016E0
8.416773660E2,1.293334961E1,2.855987549E1,3.326416016E0
8.416973550E2,1.293334961E1,2.855987549E1,3.326416016E0
8.417173440E2,1.171569824E1,3.092041016E1,4.342651367E0
8.417373330E2,1.169281006E1,3.162384033E1,2.191162109E0
8.417576883E2,9.515380859E0,3.161773682E1,7.644653320E-1
8.417775552E2,1.381988525E1,2.577667236E1,1.942443848E0
8.417973306E2,1.022186279E1,2.784881592E1,1.203918457E0
8.418173196E2,1.167602539E1,2.855072021E1,1.907348633E0
8.418373086E2,1.094207764E1,2.785339355E1,1.203918457E0
8.418572671E2,9.510803223E0,3.063354492E1,4.531860352E-1
8.418772561E2,6.620788574E0,2.922668457E1,4.760742188E-1
8.418972451E2,6.616210938E0,2.992553711E1,-2.471923828E-1
8.419172342E2,8.052062988E0,2.923583984E1,-2.395629883E-1
8.419375589E2,6.604003906E0,2.923126221E1,-9.521484375E-1
8.419572427E2,5.860900879E0,2.993011475E1,-3.103637695E0
8.419772622E2,5.856323242E0,2.923431396E1,-3.094482422E0
8.419972207E2,7.310485840E0,3.133087158E1,-3.125000000E0
8.420171792E2,6.594848633E0,3.202362061E1,-3.132629395E0
8.420371682E2,8.715820312E0,3.134765625E1,-5.984497070E0
8.420580117E2,5.805969238E0,3.376770020E1,-4.689025879E0
8.420771463E2,1.013641357E1,3.518218994E1,-4.711914062E0
8.420975015E2,1.062164307E1,3.533172607E1,-3.813171387E0
8.421172464E2,1.130828857E1,3.395080566E1,-5.938720703E0
8.421371743E2,1.132507324E1,3.673553467E1,-5.975341797E0
8.421571023E2,1.634979248E1,3.397674561E1,-5.944824219E0
8.421770913E2,1.565093994E1,3.466491699E1,-4.524230957E0
8.421970803E2,1.707000732E1,3.537597656E1,-6.678771973E0
8.422170694E2,1.708374023E1,3.467407227E1,-5.239868164E0
8.422370584E2,1.996002197E1,3.538818359E1,-5.967712402E0
8.422573831E2,1.993713379E1,3.609161377E1,-8.119201660E0
8.422772195E2,2.065429688E1,3.679351807E1,-8.843994141E0
8.422970559E2,1.989898682E1,3.400878906E1,-1.023559570E1
8.423170449E2,2.059326172E1,3.401947021E1,-1.237945557E1
8.423370034E2,2.204742432E1,3.332672119E1,-1.094207764E1
8.423569925E2,2.348327637E1,3.263702393E1,-1.093444824E1
8.423770120E2,2.705841064E1,2.987213135E1,-1.161651611E1
8.423969705E2,2.435760498E1,2.821044922E1,-1.242675781E1
8.424173257E2,2.560272217E1,3.050994873E1,-9.370422363E0
8.424372232E2,2.633056641E1,3.051147461E1,-8.657836914E0
8.424569680E2,2.780609131E1,3.050994873E1,-5.801391602E0
8.424769571E2,3.068847656E1,2.773437500E1,-4.339599609E0
8.424969156E2,2.930297852E1,2.980346680E1,-7.934570312E-1
8.425169046E2,3.002319336E1,2.841186523E1,-6.103515625E-2
8.425368936E2,3.145141602E1,2.633056641E1,-3.509521484E-2
8.425568826E2,3.215484619E1,2.354888916E1,1.525878906E-3
8.425768716E2,3.285827637E1,2.355651855E1,-1.428222656E0
8.425971658E2,3.498840332E1,1.869354248E1,-1.365661621E0
8.426168496E2,3.569183350E1,1.730651855E1,-2.061462402E0
8.426368692E2,3.280334473E1,1.450347900E1,-1.306152344E0
8.426568582E2,3.566589355E1,1.312713623E1,-2.005004883E0
8.426768167E2,3.565368652E1,1.103820801E1,-1.977539062E0
8.426968057E2,3.487701416E1,7.562255859E0,-4.786682129E0
8.427168252E2,3.632202148E1,6.871032715E0,-4.064941406E0
8.427367837E2,3.239288330E1,1.036376953E1,-9.001159668E0
8.427571695E2,3.307495117E1,8.285522461E0,-1.111755371E1
8.427768533E2,3.382110596E1,9.677124023E0,-9.707641602E0
8.427967508E2,3.381195068E1,9.678649902E0,-1.042175293E1
8.428167398E2,3.165130615E1,1.106414795E1,-1.115264893E1
8.428367288E2,3.380279541E1,1.107635498E1,-1.186981201E1
8.428567178E2,3.381500244E1,1.595611572E1,-1.336364746E1
8.428767068E2,3.168487549E1,1.802978516E1,-1.196136475E1
8.428966958E2,3.165435791E1,1.734161377E1,-1.409454346E1
8.429170205E2,3.024444580E1,2.220916748E1,-1.415863037E1
8.429368264E2,2.953186035E1,2.359771729E1,-1.417541504E1
8.429566934E2,2.880706787E1,2.568817139E1,-1.563110352E1
8.429766824E2,2.666320801E1,2.706756592E1,-1.493377686E1
8.429966409E2,2.594757080E1,2.915496826E1,-1.567535400E1
8.430166299E2,2.235870361E1,2.983093262E1,-1.496582031E1
8.430366189E2,2.306976318E1,3.123168945E1,-1.641387939E1
8.430566079E2,2.328643799E1,3.414001465E1,-1.157531738E1
8.430769632E2,2.595825195E1,2.010040283E1,-1.128082275E1
8.430968301E2,2.379302979E1,1.939392090E1,-1.126861572E1
8.431165750E2,2.164459229E1,2.147064209E1,-1.129302979E1
8.431365945E2,2.236480713E1,2.286987305E1,-1.202697754E1
8.431565530E2,2.166137695E1,2.286224365E1,-1.059722900E1
8.431765420E2,2.167510986E1,2.355651855E1,-9.892272949E0
8.431965310E2,1.880187988E1,2.353820801E1,-9.175109863E0
8.432165200E2,1.738281250E1,2.561798096E1,-8.486938477E0
8.432365396E2,1.954040527E1,2.493286133E1,-8.480834961E0
8.432568338E2,1.665954590E1,2.491760254E1,-8.476257324E0
8.432765176E2,1.596374512E1,2.630310059E1,-7.066345215E0
8.432965371E2,1.593933105E1,2.491455078E1,-8.476257324E0
8.433164651E2,1.595611572E1,2.630462646E1,-7.780456543E0
8.433364541E2,1.522674561E1,2.630310059E1,-8.493041992E0
8.433564431E2,1.447143555E1,2.491455078E1,-1.061706543E1
8.433764322E2,1.520538330E1,2.561187744E1,-9.913635254E0
8.433964212E2,1.577758789E1,3.258819580E1,-1.243286133E1
8.434168069E2,1.717529297E1,3.121185303E1,-1.527252197E1
8.434364907E2,1.647186279E1,3.120422363E1,-1.384277344E1
8.434563882E2,1.859436035E1,2.913208008E1,-1.596069336E1
8.434763772E2,1.859893799E1,3.122406006E1,-1.670379639E1
8.434963662E2,2.074737549E1,2.775115967E1,-1.594543457E1
8.435163858E2,2.073364258E1,2.705688477E1,-1.665039062E1
8.435363443E2,2.360687256E1,2.567901611E1,-1.663513184E1
8.435563333E2,2.288970947E1,2.637176514E1,-1.664276123E1
8.435766580E2,2.791595459E1,2.361145020E1,-1.661224365E1
8.435964944E2,2.929534912E1,1.945037842E1,-1.941528320E1
8.436163003E2,3.076629639E1,2.154235840E1,-1.801605225E1
8.436362893E2,3.003387451E1,1.944885254E1,-1.798706055E1
8.436562783E2,3.218994141E1,1.597290039E1,-1.651458740E1
8.436762674E2,3.432922363E1,1.389770508E1,-1.720275879E1
8.436962564E2,3.136901855E1,1.371765137E1,-1.174926758E1
8.437162454E2,3.205566406E1,1.094055176E1,-1.314086914E1
8.437365701E2,2.652435303E1,1.605529785E1,-8.963012695E0
8.437564370E2,2.508850098E1,1.674499512E1,-8.970642090E0
8.437762124E2,2.795715332E1,1.466979980E1,-8.946228027E0
8.437962320E2,2.579193115E1,1.396179199E1,-8.934020996E0
8.438162210E2,2.647857666E1,9.790039062E0,-9.593200684E0
8.438361795E2,2.648315430E1,9.091186523E0,-8.869934082E0
8.438561685E2,2.792816162E1,7.003784180E0,-7.414245605E0
8.438761575E2,2.720336914E1,6.304931641E0,-7.405090332E0
8.438961465E2,2.792816162E1,7.003784180E0,-7.414245605E0
8.439164407E2,2.861785889E1,6.318664551E0,-9.548950195E0
8.439361551E2,2.645721436E1,6.307983398E0,-9.547424316E0
8.439561746E2,2.792816162E1,8.399963379E0,-8.148193359E0
8.439761026E2,2.789764404E1,7.710266113E0,-1.028137207E1
8.439960916E2,2.646942139E1,9.791564941E0,-1.030731201E1
8.440160806E2,3.023376465E1,1.078796387E1,-1.576690674E1
8.440360696E2,3.025054932E1,1.357269287E1,-1.580352783E1
8.440560586E2,3.025817871E1,1.775665283E1,-1.728820801E1
8.440763833E2,3.200378418E1,1.661987305E1,-1.531219482E1
8.440960977E2,3.057556152E1,1.870117188E1,-1.533813477E1
8.441160257E2,2.988128662E1,2.008666992E1,-1.392822266E1
8.441360147E2,2.770233154E1,2.286987305E1,-1.681976318E1
8.441560037E2,2.627105713E1,2.425537109E1,-1.683654785E1
8.441759927E2,2.486419678E1,2.702941895E1,-1.544342041E1
8.441959817E2,2.267761230E1,2.842102051E1,-1.831665039E1
8.442159707E2,2.198638916E1,3.050079346E1,-1.691589355E1
8.442362954E2,2.054138184E1,3.119201660E1,-1.763763428E1
8.442561319E2,1.769104004E1,3.326263428E1,-1.623382568E1
8.442759378E2,1.766510010E1,3.326873779E1,-1.837615967E1
8.442959878E2,1.480560303E1,3.255157471E1,-1.622009277E1
8.443159158E2,1.480102539E1,3.464508057E1,-1.767730713E1
8.443359048E2,1.596374512E1,2.978820801E1,-1.563262939E1
8.443558938E2,1.525573730E1,2.908325195E1,-1.419219971E1
8.443759134E2,1.453094482E1,2.838439941E1,-1.418304443E1
8.443962686E2,1.572113037E1,2.573242188E1,-1.359100342E1
8.444161050E2,1.764678955E1,2.845306396E1,-1.311950684E1
8.444358499E2,1.835479736E1,2.636718750E1,-1.309204102E1
8.444558694E2,1.834564209E1,2.497406006E1,-1.307373047E1
8.444758584E2,1.907806396E1,2.706756592E1,-1.310272217E1
8.444958474E2,2.052307129E1,2.637634277E1,-1.237945557E1
8.445158365E2,1.977691650E1,2.498321533E1,-1.378936768E1
8.445357949E2,2.120513916E1,2.429656982E1,-1.449584961E1
8.445557840E2,2.120971680E1,2.499389648E1,-1.450500488E1
8.445760782E2,2.191619873E1,2.430267334E1,-1.521148682E1
8.445957620E2,2.407379150E1,2.361755371E1,-1.520538330E1
8.446157815E2,2.406005859E1,2.013397217E1,-1.444396973E1
8.446357400E2,2.691650391E1,1.876068115E1,-1.585693359E1
8.446557290E2,2.808380127E1,2.007446289E1,-1.675415039E1
8.446757486E2,2.809295654E1,2.007141113E1,-1.604003906E1
8.446957071E2,3.021850586E1,1.730194092E1,-1.743316650E1
8.447156961E2,3.092651367E1,1.242523193E1,-1.593933105E1
8.447360818E2,2.643432617E1,1.955108643E1,-1.737365723E1
8.447557657E2,2.568359375E1,1.746368408E1,-1.877441406E1
8.447756631E2,2.858276367E1,1.468200684E1,-1.588287354E1
8.447956826E2,2.640533447E1,1.328125000E1,-1.657562256E1
8.448156717E2,2.783660889E1,1.189575195E1,-1.655883789E1
8.448356302E2,2.927856445E1,9.112548828E0,-1.509399414E1
8.448556192E2,2.925567627E1,7.025146484E0,-1.578063965E1
8.448756082E2,2.780761719E1,7.020568848E0,-1.649322510E1
8.448959329E2,2.927398682E1,5.625915527E0,-1.361846924E1
8.449157388E2,2.926483154E1,4.232788086E0,-1.360015869E1
8.449356057E2,2.928314209E1,4.228210449E0,-1.217193604E1
8.449556253E2,2.928314209E1,4.228210449E0,-1.217193604E1
8.449755532E2,2.630615234E1,4.885864258E0,-1.226959229E1
8.449955423E2,2.633209229E1,6.274414062E0,-1.085968018E1
8.450155313E2,2.703094482E1,5.586242676E0,-1.228027344E1
8.450355203E2,2.631072998E1,6.977844238E0,-1.301269531E1
8.450558755E2,2.559814453E1,8.366394043E0,-1.302947998E1
8.450757425E2,3.021545410E1,9.588623047E0,-1.603546143E1
8.450954873E2,2.951965332E1,1.236877441E1,-1.535644531E1
8.451154763E2,3.095245361E1,1.516876221E1,-1.753845215E1
8.451354654E2,2.735443115E1,1.584625244E1,-1.754455566E1
8.451554544E2,2.811431885E1,1.932678223E1,-1.616363525E1
8.451754434E2,2.666931152E1,2.001800537E1,-1.688537598E1
8.451954324E2,2.666778564E1,2.141418457E1,-1.761779785E1
8.452154214E2,2.666778564E1,2.559967041E1,-1.981658936E1
8.452357461E2,2.234649658E1,2.697296143E1,-2.054443359E1
8.452554300E2,2.093658447E1,2.765502930E1,-1.840972900E1
8.452754190E2,2.092285156E1,2.975158691E1,-2.058105469E1
8.452953775E2,2.000885010E1,2.429351807E1,-1.911010742E1
8.453153665E2,1.716156006E1,2.705993652E1,-1.771545410E1
8.453353555E2,1.645050049E1,2.984466553E1,-1.846618652E1
8.453553445E2,1.646728516E1,2.984008789E1,-1.703796387E1
8.453753335E2,1.431121826E1,3.052520752E1,-1.704406738E1
8.453956887E2,1.215362549E1,3.260498047E1,-1.778411865E1
8.454154031E2,1.796112061E1,2.420654297E1,-1.507568359E1
8.454353006E2,1.725463867E1,2.489776611E1,-1.436920166E1
8.454552896E2,1.509704590E1,2.558288574E1,-1.437683105E1
8.454752786E2,1.584014893E1,2.627868652E1,-1.295776367E1
8.454952676E2,1.511993408E1,2.487945557E1,-1.222381592E1
8.455152566E2,1.439514160E1,2.557373047E1,-1.294708252E1
8.455352761E2,1.656494141E1,2.558288574E1,-1.223449707E1
8.455555703E2,1.656494141E1,2.558288574E1,-1.223449707E1
8.455754068E2,1.731109619E1,2.557983398E1,-1.009216309E1
8.455952432E2,1.581878662E1,2.558593750E1,-1.437683105E1
8.456152017E2,1.545410156E1,2.745513916E1,-1.386413574E1
8.456351907E2,1.760711670E1,2.746734619E1,-1.458129883E1
8.456551797E2,1.976318359E1,2.538757324E1,-1.384124756E1
8.456751687E2,2.047882080E1,2.608947754E1,-1.456604004E1
8.456951883E2,2.192382812E1,2.539825439E1,-1.384429932E1
8.457154824E2,2.190246582E1,2.331085205E1,-1.453094482E1
8.457353494E2,2.552032471E1,2.019348145E1,-1.827392578E1
8.457551553E2,2.028350830E1,2.329864502E1,-1.548156738E1
8.457751138E2,2.243652344E1,2.052154541E1,-1.473236084E1
8.457951028E2,2.385864258E1,1.913909912E1,-1.542968750E1
8.458151223E2,2.599945068E1,1.566772461E1,-1.538543701E1
8.458350808E2,2.601165771E1,1.357116699E1,-1.321411133E1
8.458550699E2,2.671508789E1,1.218414307E1,-1.391143799E1
8.458750589E2,2.669372559E1,1.009826660E1,-1.459808350E1
8.458953531E2,2.815246582E1,8.705139160E0,-1.243743896E1
8.459150674E2,2.812652588E1,7.316589355E0,-1.384735107E1
8.459350564E2,3.045959473E1,8.485412598E0,-1.499786377E1
8.459550454E2,2.972564697E1,6.391906738E0,-1.496887207E1
8.459750345E2,2.972106934E1,5.696105957E0,-1.495819092E1
8.459949929E2,2.900543213E1,3.598022461E0,-1.350097656E1
8.460149820E2,3.043365479E1,2.911376953E0,-1.420745850E1
8.460349710E2,3.042907715E1,8.193969727E-1,-1.346588135E1
8.460553262E2,2.970886230E1,8.163452148E-1,-1.346435547E1
8.460749795E2,2.860412598E1,6.416320801E0,-1.402435303E1
8.460949991E2,2.859191895E1,4.327392578E0,-1.399688721E1
8.461154763E2,3.001861572E1,3.640747070E0,-1.470336914E1
8.461349160E2,3.001861572E1,3.640747070E0,-1.470336914E1
8.461549051E2,3.001861572E1,3.640747070E0,-1.470336914E1
8.461748941E2,3.001861572E1,3.640747070E0,-1.470336914E1
8.461948831E2,3.006591797E1,8.511352539E0,-1.334075928E1
8.462152078E2,2.935485840E1,9.899902344E0,-1.335906982E1
8.462350137E2,2.935485840E1,9.899902344E0,-1.335906982E1
8.462548501E2,2.597503662E1,1.238708496E1,-1.674041748E1
8.462748391E2,2.530975342E1,1.585693359E1,-1.392974854E1
8.462948282E2,2.528381348E1,1.586303711E1,-1.607208252E1
8.463148172E2,2.316131592E1,2.072448730E1,-1.542053223E1
8.463348062E2,2.170410156E1,1.932678223E1,-1.611480713E1
8.463547952E2,2.245025635E1,2.490539551E1,-1.690521240E1
8.463751504E2,1.883544922E1,2.419281006E1,-1.760559082E1
8.463949868E2,1.811523438E1,2.697906494E1,-1.907043457E1
8.464147622E2,1.838836670E1,2.584991455E1,-1.851043701E1
8.464347818E2,1.840972900E1,2.654266357E1,-1.709136963E1
8.464547403E2,1.695709229E1,2.584075928E1,-1.779479980E1
8.464747293E2,1.695251465E1,2.653961182E1,-1.851806641E1
8.464947183E2,1.478271484E1,2.653045654E1,-1.922912598E1
8.465147073E2,1.333770752E1,2.722167969E1,-1.995086670E1
8.465346963E2,1.265106201E1,3.000030518E1,-1.855926514E1
8.465549905E2,1.190948486E1,2.930450439E1,-1.997833252E1
8.465746743E2,1.179351807E1,2.194061279E1,-1.589965820E1
8.465946939E2,1.395874023E1,2.264862061E1,-1.591186523E1
8.466146829E2,1.108245850E1,2.332916260E1,-1.591644287E1
8.466346719E2,1.255798340E1,2.332763672E1,-1.306152344E1
8.466546304E2,9.698486328E0,2.400360107E1,-1.163787842E1
8.466746499E2,8.952331543E0,2.400817871E1,-1.378021240E1
8.466946084E2,7.519531250E0,2.399749756E1,-1.306457520E1
8.467149942E2,8.239746094E0,2.400207520E1,-1.306610107E1
8.467346780E2,8.959960938E0,2.400512695E1,-1.306610107E1
8.467546060E2,1.138916016E1,2.217102051E1,-1.473236084E1
8.467745950E2,1.212768555E1,2.217102051E1,-1.330413818E1
8.467945535E2,1.209259033E1,1.938934326E1,-1.469573975E1
8.468145425E2,1.569366455E1,2.080383301E1,-1.543273926E1
8.468345315E2,1.282196045E1,1.799468994E1,-1.324920654E1
8.468545205E2,1.351623535E1,2.079620361E1,-1.685943604E1
8.468748452E2,1.495208740E1,1.731719971E1,-1.538543701E1
8.468946511E2,1.745758057E1,1.949768066E1,-1.988372803E1
8.469144876E2,2.178344727E1,2.021636963E1,-1.989898682E1
8.469345071E2,2.104187012E1,1.812591553E1,-2.058410645E1
8.469544961E2,2.394104004E1,1.813507080E1,-1.915893555E1
8.469744546E2,2.535552979E1,1.535949707E1,-1.983795166E1
8.469944436E2,2.610168457E1,1.535644531E1,-1.769561768E1
8.470144326E2,2.825775146E1,1.327514648E1,-1.695556641E1
8.470347879E2,3.115234375E1,1.259002686E1,-1.552124023E1
8.470546548E2,3.113555908E1,1.119842529E1,-1.621704102E1
8.470743997E2,2.846221924E1,1.088256836E1,-1.447906494E1
8.470944192E2,2.916412354E1,9.495544434E0,-1.517639160E1
8.471143777E2,2.845306396E1,9.489440918E0,-1.446075439E1
8.471343667E2,3.058471680E1,6.021118164E0,-1.513061523E1
8.471543557E2,2.842254639E1,6.010437012E0,-1.512908936E1
8.471743448E2,3.057098389E1,3.932189941E0,-1.510314941E1
8.471943338E2,3.130950928E1,3.930664062E0,-1.367492676E1
8.472146280E2,2.825164795E1,7.203674316E0,-8.648681641E0
8.472343423E2,2.967529297E1,8.612060547E0,-1.081237793E1
8.472543618E2,2.895965576E1,7.908630371E0,-1.008758545E1
8.472742898E2,3.041687012E1,9.307861328E0,-9.393310547E0
8.472942788E2,2.825164795E1,7.203674316E0,-8.648681641E0
8.473142678E2,2.753143311E1,1.138610840E1,-1.084747314E1
8.473342569E2,2.898101807E1,1.278686523E1,-1.086730957E1
8.473542459E2,2.756652832E1,1.277160645E1,-8.721923828E0
8.473746011E2,2.756195068E1,1.486663818E1,-1.017913818E1
8.473942849E2,2.612915039E1,1.625213623E1,-1.019592285E1
8.474143045E2,2.269744873E1,1.759033203E1,-1.658477783E1
8.474342019E2,2.198181152E1,1.967773438E1,-1.732635498E1
8.474541909E2,2.054443359E1,2.176208496E1,-1.806793213E1
8.474741800E2,1.985473633E1,2.244873047E1,-1.593322754E1
8.474941690E2,1.984558105E1,2.524108887E1,-1.811370850E1
8.475141580E2,1.837463379E1,2.454376221E1,-2.024536133E1
8.475357034E2,1.850433350E1,2.508087158E1,-2.124481201E1
8.475542886E2,1.853942871E1,2.507019043E1,-1.838684082E1
8.475741250E2,1.633148193E1,2.437438965E1,-2.194671631E1
8.475942278E2,1.708068848E1,2.646331787E1,-2.054595947E1
8.476141252E2,1.706085205E1,2.298126221E1,-2.050018311E1
8.476341142E2,1.562347412E1,2.646026611E1,-2.197418213E1
8.476541032E2,1.707763672E1,2.576751709E1,-2.053680420E1
8.476740923E2,1.633605957E1,2.367553711E1,-2.122344971E1
8.476944170E2,1.707305908E1,2.507019043E1,-2.052764893E1
8.477142839E2,1.420898438E1,2.644653320E1,-1.982879639E1
8.477340898E2,1.562805176E1,2.715759277E1,-2.198333740E1
8.477540788E2,2.019348145E1,1.778564453E1,-1.463165283E1
8.477740373E2,2.016754150E1,1.918792725E1,-1.750793457E1
8.477940263E2,1.801147461E1,1.847839355E1,-1.678161621E1
8.478140459E2,1.729583740E1,1.917114258E1,-1.679077148E1
8.478340044E2,1.944732666E1,1.779022217E1,-1.677398682E1
8.478539934E2,1.775817871E1,1.744079590E1,-1.554412842E1
8.478742876E2,1.704254150E1,1.813354492E1,-1.555175781E1
8.478940019E2,1.777496338E1,1.883087158E1,-1.484832764E1
8.479139909E2,1.847381592E1,1.953887939E1,-1.700134277E1
8.479339494E2,1.775817871E1,1.744079590E1,-1.554412842E1
8.479539384E2,1.781768799E1,2.021484375E1,-1.200866699E1
8.479739580E2,1.996154785E1,1.883544922E1,-1.270751953E1
8.479939470E2,1.856384277E1,2.160644531E1,-1.060028076E1
8.480139055E2,2.143707275E1,1.883392334E1,-9.852600098E0
8.480342607E2,2.216186523E1,1.953277588E1,-9.861755371E0
8.480539140E2,2.215728760E1,1.883697510E1,-9.852600098E0
8.480738725E2,2.432250977E1,1.954498291E1,-9.864807129E0
8.480938921E2,2.076873779E1,2.075042725E1,-1.240692139E1
8.481138506E2,2.150268555E1,2.144927979E1,-1.170349121E1
8.481338396E2,2.365417480E1,2.006683350E1,-1.168670654E1
8.481538286E2,2.652740479E1,1.729431152E1,-1.093902588E1
8.481738176E2,2.141876221E1,1.999969482E1,-1.443023682E1
8.481941423E2,2.502441406E1,1.931915283E1,-1.371154785E1
8.482139482E2,2.645263672E1,1.723785400E1,-1.368560791E1
8.482338152E2,2.574005127E1,1.583557129E1,-1.223602295E1
8.482537736E2,2.718963623E1,1.584167480E1,-1.152343750E1
8.482737932E2,2.718963623E1,1.305084229E1,-1.005859375E1
8.482937517E2,3.078765869E1,1.237335205E1,-1.005249023E1
8.483137407E2,2.791137695E1,1.165924072E1,-9.326171875E0
8.483337297E2,3.151702881E1,9.584045410E0,-7.873535156E0
8.483540544E2,3.296203613E1,8.892822266E0,-7.151794434E0
8.483739214E2,3.077087402E1,6.796264648E0,-8.549499512E0
8.483937578E2,3.294372559E1,7.501220703E0,-7.847595215E0
8.484136858E2,3.072204590E1,6.091308594E0,-6.210327148E0
8.484336748E2,3.143463135E1,3.306579590E0,-5.459594727E0
8.484536638E2,3.143920898E1,2.607727051E0,-4.734802246E0
8.484736528E2,3.141326904E1,1.219177246E0,-6.146240234E0
8.484936418E2,3.327484131E1,8.804321289E0,-7.939147949E0
8.485136308E2,3.397369385E1,5.325317383E0,-7.893371582E0
8.485339250E2,3.252105713E1,4.624938965E0,-8.596801758E0
8.485536089E2,3.396911621E1,4.629516602E0,-7.884216309E0
8.485735979E2,3.394775391E1,2.542114258E0,-8.569335938E0
8.485935869E2,3.396606445E1,5.328369141E0,-8.607482910E0
8.486135759E2,3.328857422E1,5.313110352E0,-5.035400391E0
8.486335649E2,3.470306396E1,6.721496582E0,-7.913208008E0
8.486535539E2,3.472900391E1,9.506225586E0,-7.235717773E0
8.486735735E2,3.184356689E1,1.018981934E1,-7.955932617E0
8.486939287E2,3.401184082E1,1.159362793E1,-7.977294922E0
