sensor_type,device_type,timestamps,illuminance
light,smartphone,1529418394899949824,116.0
light,smartphone,1529418395102738944,186.0
light,smartphone,1529418395305529088,176.0
light,smartphone,1529418395508348928,89.0
light,smartphone,1529418395711168000,103.0
light,smartphone,1529418395913926912,67.0
light,smartphone,1529418396116746752,129.0
light,smartphone,1529418396319535872,168.0
light,smartphone,1529418396522386944,85.0
light,smartphone,1529418396725114880,122.0
light,smartphone,1529418396927934720,94.0
light,smartphone,1529418397130754816,156.0
light,smartphone,1529418397333512960,163.0
light,smartphone,1529418397536393728,83.0
light,smartphone,1529418397739183872,117.0
light,smartphone,1529418397941942016,76.0
light,smartphone,1529418398144823040,112.0
light,smartphone,1529418398347581952,96.0
light,smartphone,1529418398550462976,44.0
light,smartphone,1529418398753190912,57.0
light,smartphone,1529418398955981056,29.0
light,smartphone,1529418399158830848,28.0
light,smartphone,1529418399361589760,30.0
light,smartphone,1529418399564470016,15.0
light,smartphone,1529418399767228928,20.0
light,smartphone,1529418399970079744,16.0
light,smartphone,1529418400172868864,32.0
light,smartphone,1529418400375657984,52.0
light,smartphone,1529418400578478080,33.0
light,smartphone,1529418400781266944,37.0
light,smartphone,1529418400984087040,46.0
light,smartphone,1529418401186876928,101.0
light,smartphone,1529418401389695744,197.0
light,smartphone,1529418401592515840,211.0
light,smartphone,1529418401795305984,222.0
light,smartphone,1529418401998094848,261.0
light,smartphone,1529418402200883968,275.0
light,smartphone,1529418402403703808,276.0
light,smartphone,1529418402606585088,295.0
light,smartphone,1529418402809282048,296.0
light,smartphone,1529418403012101888,309.0
light,smartphone,1529418403214952960,303.0
light,smartphone,1529418403417772032,318.0
light,smartphone,1529418403620592128,296.0
light,smartphone,1529418403823411968,281.0
light,smartphone,1529418404026231808,280.0
light,smartphone,1529418404229051904,279.0
light,smartphone,1529418404431871744,285.0
light,smartphone,1529418404634690048,352.0
light,smartphone,1529418404837509888,512.0
light,smartphone,1529418405040725760,355.0
light,smartphone,1529418405243148800,189.0
light,smartphone,1529418405445968896,215.0
light,smartphone,1529418405648788736,172.0
light,smartphone,1529418405851577856,195.0
light,smartphone,1529418406054764800,253.0
light,smartphone,1529418406257278720,189.0
light,smartphone,1529418406460068864,93.0
light,smartphone,1529418406662918912,107.0
light,smartphone,1529418406865708032,65.0
light,smartphone,1529418407068803072,92.0
light,smartphone,1529418407271316992,116.0
light,smartphone,1529418407474137088,64.0
light,smartphone,1529418407676956672,69.0
light,smartphone,1529418407879776768,64.0
light,smartphone,1529418408082840832,49.0
light,smartphone,1529418408285446656,98.0
light,smartphone,1529418408488235776,94.0
light,smartphone,1529418408691085824,48.0
light,smartphone,1529418408893905920,60.0
light,smartphone,1529418409096847872,47.0
light,smartphone,1529418409299545856,60.0
light,smartphone,1529418409502365952,89.0
light,smartphone,1529418409705215744,64.0
light,smartphone,1529418410110917120,71.0
light,smartphone,1529418410313644800,51.0
light,smartphone,1529418410516433920,106.0
light,smartphone,1529418410719254016,99.0
light,smartphone,1529418410922105088,62.0
light,smartphone,1529418411124954880,98.0
light,smartphone,1529418411327713792,61.0
light,smartphone,1529418411530563840,104.0
light,smartphone,1529418411733383680,144.0
light,smartphone,1529418411936172800,64.0
light,smartphone,1529418412139054080,96.0
light,smartphone,1529418412341782016,79.0
light,smartphone,1529418412544632832,76.0
light,smartphone,1529418412747421952,133.0
light,smartphone,1529418412950302976,99.0
light,smartphone,1529418413153061888,85.0
light,smartphone,1529418413355789824,96.0
light,smartphone,1529418413558609920,87.0
light,smartphone,1529418413761399040,172.0
light,smartphone,1529418414167007744,104.0
light,smartphone,1529418414369766912,128.0
light,smartphone,1529418414572556032,101.0
light,smartphone,1529418414775344896,181.0
light,smartphone,1529418414978135040,206.0
light,smartphone,1529418415181046016,175.0
light,smartphone,1529418415383712768,125.0
light,smartphone,1529418415586502912,94.0
light,smartphone,1529418415789323008,144.0
light,smartphone,1529418415992141824,204.0
light,smartphone,1529418416195054080,153.0
light,smartphone,1529418416397720832,128.0
light,smartphone,1529418416600509696,110.0
light,smartphone,1529418416803329792,122.0
light,smartphone,1529418417006088960,227.0
light,smartphone,1529418417209152768,149.0
light,smartphone,1529418417411728128,144.0
light,smartphone,1529418417614486784,151.0
light,smartphone,1529418417817306880,112.0
light,smartphone,1529418418020065792,175.0
light,smartphone,1529418418223129856,111.0
light,smartphone,1529418418425645056,103.0
light,smartphone,1529418418628433920,116.0
light,smartphone,1529418418831254016,122.0
light,smartphone,1529418419034012928,198.0
light,smartphone,1529418419237167872,163.0
light,smartphone,1529418419439651840,120.0
light,smartphone,1529418419642411008,121.0
light,smartphone,1529418419845230848,113.0
light,smartphone,1529418420048019712,190.0
light,smartphone,1529418420251175936,181.0
light,smartphone,1529418420453567744,122.0
light,smartphone,1529418420656387840,111.0
light,smartphone,1529418420859207936,121.0
light,smartphone,1529418421061935872,198.0
light,smartphone,1529418421264755968,167.0
light,smartphone,1529418421467544832,140.0
light,smartphone,1529418421670333952,151.0
light,smartphone,1529418421873153792,193.0
light,smartphone,1529418422075943936,341.0
light,smartphone,1529418422279495936,304.0
light,smartphone,1529418422481491968,203.0
light,smartphone,1529418422684281088,204.0
light,smartphone,1529418422887130880,212.0
light,smartphone,1529418423089828864,344.0
light,smartphone,1529418423292617984,282.0
light,smartphone,1529418423495469056,171.0
light,smartphone,1529418423698227712,174.0
light,smartphone,1529418423901138944,171.0
light,smartphone,1529418424103805952,280.0
light,smartphone,1529418424306595072,248.0
light,smartphone,1529418424509384960,167.0
light,smartphone,1529418424712158976,174.0
light,smartphone,1529418424915162112,171.0
light,smartphone,1529418425117737984,335.0
light,smartphone,1529418425320496128,263.0
light,smartphone,1529418425523315968,176.0
light,smartphone,1529418425726105856,168.0
light,smartphone,1529418425929168896,225.0
light,smartphone,1529418426131654144,321.0
light,smartphone,1529418426334443008,222.0
light,smartphone,1529418426537201920,166.0
light,smartphone,1529418426739991040,135.0
light,smartphone,1529418426942779904,176.0
light,smartphone,1529418427145570048,225.0
light,smartphone,1529418427348328192,129.0
light,smartphone,1529418427551148032,147.0
light,smartphone,1529418427753906944,153.0
light,smartphone,1529418427956666112,325.0
light,smartphone,1529418428159516160,632.0
light,smartphone,1529418428362274816,1344.0
light,smartphone,1529418428565156096,2568.0
light,smartphone,1529418428767792896,3339.0
light,smartphone,1529418428970582016,1436.0
light,smartphone,1529418429173402112,572.0
light,smartphone,1529418429376160000,276.0
light,smartphone,1529418429579194112,89.0
light,smartphone,1529418429781739008,94.0
light,smartphone,1529418429984497920,192.0
light,smartphone,1529418430187318016,289.0
light,smartphone,1529418430390106880,151.0
light,smartphone,1529418430593262848,103.0
light,smartphone,1529418430795654912,104.0
light,smartphone,1529418430998444032,198.0
light,smartphone,1529418431201263872,314.0
light,smartphone,1529418431403992064,194.0
light,smartphone,1529418431606781952,148.0
light,smartphone,1529418431809571072,152.0
light,smartphone,1529418432012360192,225.0
light,smartphone,1529418432215150080,294.0
light,smartphone,1529418432417907968,244.0
light,smartphone,1529418432620698112,154.0
light,smartphone,1529418432823517952,148.0
light,smartphone,1529418433026215168,180.0
light,smartphone,1529418433229156864,244.0
light,smartphone,1529418433431793920,190.0
light,smartphone,1529418433634553088,151.0
light,smartphone,1529418433837372928,153.0
light,smartphone,1529418434040101120,190.0
light,smartphone,1529418434243164928,221.0
light,smartphone,1529418434445648896,188.0
light,smartphone,1529418434648434944,156.0
light,smartphone,1529418434851223808,162.0
light,smartphone,1529418435053952768,176.0
light,smartphone,1529418435256741888,224.0
light,smartphone,1529418435459501056,207.0
light,smartphone,1529418435662259968,143.0
light,smartphone,1529418435865109760,136.0
light,smartphone,1529418436067807744,149.0
light,smartphone,1529418436270565888,259.0
light,smartphone,1529418436473385984,275.0
light,smartphone,1529418436676175104,343.0
light,smartphone,1529418436879148032,161.0
light,smartphone,1529418437081692928,218.0
light,smartphone,1529418437284451840,236.0
light,smartphone,1529418437487240960,285.0
light,smartphone,1529418437689968896,134.0
light,smartphone,1529418437893156096,158.0
light,smartphone,1529418438095517952,172.0
light,smartphone,1529418438298306816,208.0
light,smartphone,1529418438501095936,341.0
light,smartphone,1529418438703823872,192.0
light,smartphone,1529418438906583040,193.0
light,smartphone,1529418439109433856,217.0
light,smartphone,1529418439312100864,184.0
light,smartphone,1529418439515073024,391.0
light,smartphone,1529418439717617920,244.0
light,smartphone,1529418439920408064,209.0
light,smartphone,1529418440123196928,280.0
light,smartphone,1529418440325956096,221.0
light,smartphone,1529418440529110784,398.0
light,smartphone,1529418440731472896,450.0
light,smartphone,1529418440934231808,253.0
light,smartphone,1529418441136990976,307.0
light,smartphone,1529418441339749888,286.0
light,smartphone,1529418441542509056,215.0
light,smartphone,1529418441745297920,320.0
light,smartphone,1529418441948239872,174.0
light,smartphone,1529418442150999040,203.0
light,smartphone,1529418442353573888,179.0
light,smartphone,1529418442556302080,190.0
light,smartphone,1529418442759091968,252.0
light,smartphone,1529418442961849856,153.0
light,smartphone,1529418443165005824,195.0
light,smartphone,1529418443367428864,181.0
light,smartphone,1529418443570126848,195.0
light,smartphone,1529418443772915968,252.0
light,smartphone,1529418443975613952,129.0
light,smartphone,1529418444178402816,120.0
light,smartphone,1529418444381192960,98.0
light,smartphone,1529418444583872000,120.0
light,smartphone,1529418444787058176,209.0
light,smartphone,1529418444989420032,145.0
light,smartphone,1529418445192178944,113.0
light,smartphone,1529418445394937088,116.0
light,smartphone,1529418445597696000,163.0
light,smartphone,1529418445800455168,208.0
light,smartphone,1529418446003213824,126.0
light,smartphone,1529418446206002944,183.0
light,smartphone,1529418446408823040,491.0
light,smartphone,1529418446611521024,775.0
light,smartphone,1529418446814279168,1048.0
light,smartphone,1529418447017069056,659.0
light,smartphone,1529418447219796992,285.0
light,smartphone,1529418447422800128,85.0
light,smartphone,1529418447625314816,122.0
light,smartphone,1529418447828072960,161.0
light,smartphone,1529418448030863104,154.0
light,smartphone,1529418448233591040,90.0
light,smartphone,1529418448436350208,107.0
light,smartphone,1529418448639138816,131.0
light,smartphone,1529418448841897984,252.0
light,smartphone,1529418449044748032,222.0
light,smartphone,1529418449247475968,112.0
light,smartphone,1529418449450205184,134.0
light,smartphone,1529418449652993792,161.0
light,smartphone,1529418449855721984,372.0
light,smartphone,1529418450058725120,377.0
light,smartphone,1529418450261240064,250.0
light,smartphone,1529418450463998976,224.0
light,smartphone,1529418450666817792,226.0
light,smartphone,1529418450869515776,478.0
light,smartphone,1529418451072701952,536.0
light,smartphone,1529418451275064064,279.0
light,smartphone,1529418451477822976,316.0
light,smartphone,1529418451680613120,322.0
light,smartphone,1529418451883371008,515.0
light,smartphone,1529418452086129920,596.0
light,smartphone,1529418452288857856,436.0
light,smartphone,1529418452491617024,245.0
light,smartphone,1529418452694619904,339.0
light,smartphone,1529418452897135104,473.0
light,smartphone,1529418453099863040,503.0
light,smartphone,1529418453302683136,405.0
light,smartphone,1529418453505441792,145.0
light,smartphone,1529418453708627968,289.0
light,smartphone,1529418453911020032,401.0
light,smartphone,1529418454113810176,454.0
light,smartphone,1529418454316628992,339.0
light,smartphone,1529418454519357952,174.0
light,smartphone,1529418454722135040,240.0
light,smartphone,1529418454924954880,248.0
light,smartphone,1529418455127682816,227.0
light,smartphone,1529418455330502912,189.0
light,smartphone,1529418455533262080,103.0
light,smartphone,1529418455736020992,142.0
light,smartphone,1529418455938839808,240.0
light,smartphone,1529418456141568768,321.0
light,smartphone,1529418456344510976,186.0
light,smartphone,1529418456547117056,207.0
light,smartphone,1529418456749875968,257.0
light,smartphone,1529418456952694784,304.0
light,smartphone,1529418457155424000,371.0
light,smartphone,1529418457358457088,252.0
light,smartphone,1529418457560972032,230.0
light,smartphone,1529418457763760896,352.0
light,smartphone,1529418457966520064,483.0
light,smartphone,1529418458169278976,400.0
light,smartphone,1529418458372036864,206.0
light,smartphone,1529418458574795776,232.0
light,smartphone,1529418458777584896,216.0
light,smartphone,1529418458980404992,363.0
light,smartphone,1529418459183102976,270.0
light,smartphone,1529418459385891840,224.0
light,smartphone,1529418459588681984,177.0
light,smartphone,1529418459791440896,142.0
light,smartphone,1529418459994381824,143.0
light,smartphone,1529418460196988928,139.0
light,smartphone,1529418460399746816,80.0
light,smartphone,1529418460602505984,89.0
light,smartphone,1529418460805264896,133.0
light,smartphone,1529418461008420864,148.0
light,smartphone,1529418461210812928,101.0
light,smartphone,1529418461413572096,128.0
light,smartphone,1529418461616421888,163.0
light,smartphone,1529418461819119872,267.0
light,smartphone,1529418462021847808,222.0
light,smartphone,1529418462224636928,163.0
light,smartphone,1529418462427365888,184.0
light,smartphone,1529418462630276864,308.0
light,smartphone,1529418462832852992,376.0
light,smartphone,1529418463035641856,166.0
light,smartphone,1529418463238400768,145.0
light,smartphone,1529418463441098752,151.0
light,smartphone,1529418463644253952,235.0
light,smartphone,1529418463846647040,199.0
light,smartphone,1529418464049374976,102.0
light,smartphone,1529418464252163840,126.0
light,smartphone,1529418464454893056,115.0
light,smartphone,1529418464657644032,189.0
light,smartphone,1529418464860371968,162.0
light,smartphone,1529418465063131136,119.0
light,smartphone,1529418465266225152,110.0
light,smartphone,1529418465468617984,189.0
light,smartphone,1529418465671376896,303.0
light,smartphone,1529418465874166016,202.0
light,smartphone,1529418466076893952,198.0
light,smartphone,1529418466279622144,189.0
light,smartphone,1529418466482381056,368.0
light,smartphone,1529418466685110016,307.0
light,smartphone,1529418466888050944,181.0
light,smartphone,1529418467090627072,174.0
light,smartphone,1529418467293385984,186.0
light,smartphone,1529418467496144896,318.0
light,smartphone,1529418467698842112,193.0
light,smartphone,1529418467901601024,149.0
light,smartphone,1529418468104360192,162.0
light,smartphone,1529418468307058176,277.0
light,smartphone,1529418468509968896,385.0
light,smartphone,1529418468712574976,203.0
light,smartphone,1529418468915303936,226.0
light,smartphone,1529418469118062080,300.0
light,smartphone,1529418469320791040,655.0
light,smartphone,1529418469523976960,510.0
light,smartphone,1529418469726278144,220.0
light,smartphone,1529418469929037056,234.0
light,smartphone,1529418470131825920,218.0
light,smartphone,1529418470334523904,355.0
light,smartphone,1529418470537251840,357.0
light,smartphone,1529418470740040960,247.0
light,smartphone,1529418471145803008,323.0
light,smartphone,1529418471348257024,340.0
light,smartphone,1529418471551014912,198.0
light,smartphone,1529418471753743872,149.0
light,smartphone,1529418471956440832,130.0
light,smartphone,1529418472159200000,256.0
light,smartphone,1529418472361958912,270.0
light,smartphone,1529418472564687104,148.0
light,smartphone,1529418472767720960,145.0
light,smartphone,1529418472970173952,140.0
light,smartphone,1529418473172902144,264.0
light,smartphone,1529418473375631104,238.0
light,smartphone,1529418473578390016,139.0
light,smartphone,1529418473781147904,163.0
light,smartphone,1529418473983845888,161.0
light,smartphone,1529418474186605056,282.0
light,smartphone,1529418474389607936,276.0
light,smartphone,1529418474592066048,175.0
light,smartphone,1529418474794825216,186.0
light,smartphone,1529418474997615104,225.0
light,smartphone,1529418475200281856,323.0
light,smartphone,1529418475403070976,217.0
light,smartphone,1529418475605829888,166.0
light,smartphone,1529418475808588800,174.0
light,smartphone,1529418476011438848,189.0
light,smartphone,1529418476214106112,290.0
light,smartphone,1529418476416865024,199.0
light,smartphone,1529418476619623680,134.0
light,smartphone,1529418476822321664,152.0
light,smartphone,1529418477025446656,190.0
light,smartphone,1529418477227839232,369.0
light,smartphone,1529418477430536960,458.0
light,smartphone,1529418477633326080,391.0
light,smartphone,1529418477835993088,417.0
light,smartphone,1529418478038722048,473.0
light,smartphone,1529418478241480192,328.0
light,smartphone,1529418478444178176,299.0
light,smartphone,1529418478647364096,317.0
light,smartphone,1529418478849634816,335.0
light,smartphone,1529418479052393728,298.0
light,smartphone,1529418479255213056,252.0
light,smartphone,1529418479457850112,314.0
light,smartphone,1529418479660608768,446.0
light,smartphone,1529418479863367936,522.0
light,smartphone,1529418480066095872,540.0
light,smartphone,1529418480269190912,541.0
light,smartphone,1529418480471553024,542.0
light,smartphone,1529418480674341888,492.0
light,smartphone,1529418480877070080,453.0
light,smartphone,1529418481079798016,432.0
light,smartphone,1529418481282526976,403.0
light,smartphone,1529418481485285120,381.0
light,smartphone,1529418481687983104,352.0
light,smartphone,1529418481891047168,380.0
light,smartphone,1529418482093500928,414.0
light,smartphone,1529418482296167936,417.0
light,smartphone,1529418482498927104,348.0
light,smartphone,1529418482701655040,275.0
light,smartphone,1529418482904382976,276.0
light,smartphone,1529418483107203072,328.0
light,smartphone,1529418483309839872,362.0
light,smartphone,1529418483512934144,367.0
light,smartphone,1529418483715296256,362.0
light,smartphone,1529418483918024960,277.0
light,smartphone,1529418484120844032,199.0
light,smartphone,1529418484323512064,190.0
light,smartphone,1529418484526240000,200.0
light,smartphone,1529418484728960000,258.0
light,smartphone,1529418484931657984,341.0
light,smartphone,1529418485134752000,392.0
light,smartphone,1529418485337145088,359.0
light,smartphone,1529418485539902720,238.0
light,smartphone,1529418485742631936,220.0
light,smartphone,1529418485945359872,243.0
light,smartphone,1529418486148087808,449.0
light,smartphone,1529418486350816000,733.0
light,smartphone,1529418486553544960,842.0
light,smartphone,1529418486756638976,450.0
light,smartphone,1529418486959032064,300.0
light,smartphone,1529418487161699072,261.0
light,smartphone,1529418487364518912,271.0
light,smartphone,1529418487567185920,437.0
light,smartphone,1529418487769913856,451.0
light,smartphone,1529418487972642816,327.0
light,smartphone,1529418488175370752,253.0
light,smartphone,1529418488378495744,247.0
light,smartphone,1529418488580827904,250.0
light,smartphone,1529418488783555840,398.0
light,smartphone,1529418488986375936,387.0
light,smartphone,1529418489188951040,258.0
light,smartphone,1529418489391709952,218.0
light,smartphone,1529418489594437888,168.0
light,smartphone,1529418489797135872,193.0
light,smartphone,1529418489999864064,238.0
light,smartphone,1529418490202622720,213.0
light,smartphone,1529418490405320704,125.0
light,smartphone,1529418490608231936,154.0
light,smartphone,1529418490810776832,192.0
light,smartphone,1529418491013505792,267.0
light,smartphone,1529418491216233984,258.0
light,smartphone,1529418491418931968,172.0
light,smartphone,1529418491621659904,110.0
light,smartphone,1529418491824387840,156.0
light,smartphone,1529418492027085824,364.0
light,smartphone,1529418492230119936,508.0
light,smartphone,1529418492432542976,378.0
light,smartphone,1529418492635239936,232.0
light,smartphone,1529418492837968896,261.0
light,smartphone,1529418493040726784,268.0
light,smartphone,1529418493243424768,513.0
light,smartphone,1529418493446122752,453.0
light,smartphone,1529418493648820992,248.0
light,smartphone,1529418493851578880,276.0
light,smartphone,1529418494054246912,243.0
light,smartphone,1529418494256974848,480.0
light,smartphone,1529418494459886080,483.0
light,smartphone,1529418494662400768,280.0
light,smartphone,1529418494865128960,288.0
light,smartphone,1529418495067887872,231.0
light,smartphone,1529418495270585856,416.0
light,smartphone,1529418495473283840,463.0
light,smartphone,1529418495676041984,325.0
light,smartphone,1529418495878739968,291.0
light,smartphone,1529418496081742848,262.0
light,smartphone,1529418496284165888,488.0
light,smartphone,1529418496486924800,600.0
light,smartphone,1529418496689652736,325.0
light,smartphone,1529418496892321024,340.0
light,smartphone,1529418497095048704,312.0
light,smartphone,1529418497298082048,602.0
light,smartphone,1529418497500474880,673.0
light,smartphone,1529418497703599872,418.0
light,smartphone,1529418497905931008,357.0
light,smartphone,1529418498108628992,353.0
light,smartphone,1529418498311540992,500.0
light,smartphone,1529418498514054912,560.0
light,smartphone,1529418498716996864,358.0
light,smartphone,1529418498919572992,369.0
light,smartphone,1529418499122240000,358.0
light,smartphone,1529418499324967936,496.0
light,smartphone,1529418499527696896,555.0
light,smartphone,1529418499730393856,372.0
light,smartphone,1529418499933367040,316.0
light,smartphone,1529418500136187136,317.0
light,smartphone,1529418500338548736,482.0
light,smartphone,1529418500541306880,593.0
light,smartphone,1529418500744035840,535.0
light,smartphone,1529418500946733824,357.0
light,smartphone,1529418501149491968,387.0
light,smartphone,1529418501352220928,517.0
light,smartphone,1529418501555283968,578.0
light,smartphone,1529418501757646080,285.0
light,smartphone,1529418501960375040,305.0
light,smartphone,1529418502163133952,345.0
light,smartphone,1529418502365800960,322.0
light,smartphone,1529418502568528896,472.0
light,smartphone,1529418502771287808,266.0
light,smartphone,1529418502973985792,236.0
light,smartphone,1529418503177079808,211.0
light,smartphone,1529418503379441920,352.0
light,smartphone,1529418503582169856,497.0
light,smartphone,1529418503784960000,231.0
light,smartphone,1529418503987565824,254.0
light,smartphone,1529418504190294016,216.0
light,smartphone,1529418504393083904,352.0
light,smartphone,1529418504595738880,396.0
light,smartphone,1529418504798467072,204.0
light,smartphone,1529418505001225728,145.0
light,smartphone,1529418505203892992,148.0
light,smartphone,1529418505406865920,250.0
light,smartphone,1529418505609380096,373.0
light,smartphone,1529418505812047872,202.0
light,smartphone,1529418506014775808,240.0
light,smartphone,1529418506217504000,232.0
light,smartphone,1529418506420232192,568.0
light,smartphone,1529418506622929920,602.0
light,smartphone,1529418506825627904,284.0
light,smartphone,1529418507028752896,224.0
light,smartphone,1529418507231054080,209.0
light,smartphone,1529418507433782016,526.0
light,smartphone,1529418507636632832,627.0
light,smartphone,1529418507839207936,305.0
light,smartphone,1529418508041905920,276.0
light,smartphone,1529418508244664832,224.0
light,smartphone,1529418508447331840,202.0
light,smartphone,1529418508650029824,275.0
light,smartphone,1529418508852757760,199.0
light,smartphone,1529418509055486208,142.0
light,smartphone,1529418509258489088,167.0
light,smartphone,1529418509460881920,215.0
light,smartphone,1529418509663609856,307.0
light,smartphone,1529418509866369024,225.0
light,smartphone,1529418510069035776,177.0
light,smartphone,1529418510271733760,171.0
light,smartphone,1529418510474461952,203.0
light,smartphone,1529418510677129216,337.0
light,smartphone,1529418510879857920,277.0
light,smartphone,1529418511082585856,184.0
light,smartphone,1529418511285283840,183.0
light,smartphone,1529418511488255744,212.0
light,smartphone,1529418511690710016,348.0
light,smartphone,1529418511893407232,437.0
light,smartphone,1529418512096104960,445.0
light,smartphone,1529418512298802944,462.0
light,smartphone,1529418512501500928,474.0
light,smartphone,1529418512704229120,503.0
light,smartphone,1529418512906895872,508.0
light,smartphone,1529418513109625088,517.0
light,smartphone,1529418513312352768,515.0
light,smartphone,1529418513515019776,536.0
light,smartphone,1529418513717992960,563.0
light,smartphone,1529418513920476928,424.0
light,smartphone,1529418514123204864,221.0
light,smartphone,1529418514325932800,293.0
light,smartphone,1529418514528630784,236.0
light,smartphone,1529418514731370752,250.0
light,smartphone,1529418514934068736,261.0
light,smartphone,1529418515136796928,458.0
light,smartphone,1529418515339860736,474.0
light,smartphone,1529418515542222848,290.0
light,smartphone,1529418515744951040,279.0
light,smartphone,1529418515947984896,252.0
light,smartphone,1529418516150407936,363.0
light,smartphone,1529418516353105920,529.0
light,smartphone,1529418516555865088,410.0
light,smartphone,1529418516758532096,257.0
light,smartphone,1529418516961230080,270.0
light,smartphone,1529418517163958016,276.0
light,smartphone,1529418517366777856,501.0
light,smartphone,1529418517569627904,552.0
light,smartphone,1529418517772111872,302.0
light,smartphone,1529418517974809856,300.0
light,smartphone,1529418518177568768,231.0
light,smartphone,1529418518380204800,371.0
light,smartphone,1529418518582933760,408.0
light,smartphone,1529418518785998080,270.0
light,smartphone,1529418518988389888,197.0
light,smartphone,1529418519191484928,177.0
light,smartphone,1529418519393785856,202.0
light,smartphone,1529418519596545024,375.0
light,smartphone,1529418519799364096,335.0
light,smartphone,1529418520001910016,188.0
light,smartphone,1529418520204637952,185.0
light,smartphone,1529418520407335936,170.0
light,smartphone,1529418520610032896,328.0
light,smartphone,1529418520812761856,416.0
light,smartphone,1529418521015550976,275.0
light,smartphone,1529418521218157056,235.0
light,smartphone,1529418521421251840,272.0
light,smartphone,1529418521623613952,275.0
light,smartphone,1529418521826310912,330.0
light,smartphone,1529418522029130752,317.0
light,smartphone,1529418522231736832,305.0
light,smartphone,1529418522434434816,268.0
light,smartphone,1529418522637162752,293.0
light,smartphone,1529418522839860736,348.0
light,smartphone,1529418523042588928,349.0
light,smartphone,1529418523245286912,344.0
light,smartphone,1529418523447953920,481.0
light,smartphone,1529418523650988032,563.0
light,smartphone,1529418523853410816,491.0
light,smartphone,1529418524056108800,360.0
light,smartphone,1529418524258836992,289.0
light,smartphone,1529418524461534976,359.0
light,smartphone,1529418524664236032,435.0
light,smartphone,1529418524866995200,560.0
light,smartphone,1529418525069691904,875.0
light,smartphone,1529418525272389888,712.0
light,smartphone,1529418525475119104,490.0
light,smartphone,1529418525677847040,830.0
light,smartphone,1529418525880758016,1118.0
light,smartphone,1529418526083241984,1309.0
light,smartphone,1529418526285970944,1469.0
light,smartphone,1529418526488698880,839.0
light,smartphone,1529418526691365888,458.0
light,smartphone,1529418526894094080,622.0
light,smartphone,1529418527096792064,812.0
light,smartphone,1529418527299520000,947.0
light,smartphone,1529418527502584064,879.0
light,smartphone,1529418527704945920,547.0
light,smartphone,1529418527907644160,390.0
light,smartphone,1529418528110464000,343.0
light,smartphone,1529418528313040128,579.0
light,smartphone,1529418528515798016,674.0
light,smartphone,1529418528718526976,689.0
light,smartphone,1529418528921193984,449.0
light,smartphone,1529418529123953152,339.0
light,smartphone,1529418529326711808,532.0
light,smartphone,1529418529529440000,595.0
light,smartphone,1529418529732321024,642.0
light,smartphone,1529418529934895872,561.0
light,smartphone,1529418530137594112,218.0
light,smartphone,1529418530340382976,221.0
light,smartphone,1529418530543080960,344.0
light,smartphone,1529418530745809152,376.0
light,smartphone,1529418530948538112,320.0
light,smartphone,1529418531151266048,151.0
light,smartphone,1529418531354177024,122.0
light,smartphone,1529418531556691968,198.0
light,smartphone,1529418531759450880,275.0
light,smartphone,1529418531962240000,353.0
light,smartphone,1529418532164907008,243.0
light,smartphone,1529418532367635968,163.0
light,smartphone,1529418532570332928,204.0
light,smartphone,1529418532773061888,276.0
light,smartphone,1529418532976278016,271.0
light,smartphone,1529418533178518016,225.0
light,smartphone,1529418533381216000,163.0
light,smartphone,1529418533583944192,156.0
light,smartphone,1529418533786642176,286.0
light,smartphone,1529418533989370112,304.0
light,smartphone,1529418534192129024,207.0
light,smartphone,1529418534394795776,152.0
light,smartphone,1529418534597905152,125.0
light,smartphone,1529418534800237056,213.0
light,smartphone,1529418535002934784,215.0
light,smartphone,1529418535205754880,158.0
light,smartphone,1529418535408391168,129.0
light,smartphone,1529418535611119104,143.0
light,smartphone,1529418535813847808,232.0
light,smartphone,1529418536016576256,229.0
light,smartphone,1529418536219701248,135.0
light,smartphone,1529418536422032896,116.0
light,smartphone,1529418536624730112,112.0
light,smartphone,1529418536827611136,165.0
light,smartphone,1529418537030187008,122.0
light,smartphone,1529418537232884736,87.0
light,smartphone,1529418537435643136,88.0
light,smartphone,1529418537638310912,98.0
light,smartphone,1529418537841039104,128.0
light,smartphone,1529418538043736832,78.0
light,smartphone,1529418538246434048,74.0
light,smartphone,1529418538449498112,67.0
light,smartphone,1529418538651891200,88.0
light,smartphone,1529418538854955008,122.0
light,smartphone,1529418539057378048,70.0
light,smartphone,1529418539260076032,81.0
light,smartphone,1529418539462804224,74.0
light,smartphone,1529418539665562880,115.0
light,smartphone,1529418539868260864,116.0
light,smartphone,1529418540071294208,71.0
light,smartphone,1529418540273747712,80.0
light,smartphone,1529418540476445184,87.0
light,smartphone,1529418540679204096,148.0
light,smartphone,1529418540881902080,117.0
light,smartphone,1529418541084630016,96.0
light,smartphone,1529418541287358976,102.0
light,smartphone,1529418541490086912,160.0
light,smartphone,1529418541693181184,200.0
light,smartphone,1529418541895543296,162.0
light,smartphone,1529418542098210816,134.0
light,smartphone,1529418542301030144,125.0
light,smartphone,1529418542503667200,197.0
light,smartphone,1529418542706364928,179.0
light,smartphone,1529418542909123840,94.0
light,smartphone,1529418543111821056,116.0
light,smartphone,1529418543314549760,133.0
light,smartphone,1529418543517247744,203.0
light,smartphone,1529418543719975936,162.0
light,smartphone,1529418543922887168,107.0
light,smartphone,1529418544125401856,110.0
light,smartphone,1529418544328130048,121.0
