_id,statusId,sensorName,accuracy,value,timestamp
516630,4,"AK09911 Magnetometer",3,"[-0.94299316,20.747375,22.244263]",1528172006147
516662,4,"AK09911 Magnetometer",3,"[-1.6586304,20.043945,22.96753]",1528172006168
516696,4,"AK09911 Magnetometer",3,"[-0.19683838,20.742798,24.38507]",1528172006188
516728,4,"AK09911 Magnetometer",3,"[0.5493164,20.739746,26.527405]",1528172006208
516760,4,"AK09911 Magnetometer",3,"[2.709961,19.355774,27.2583]",1528172006227
516792,4,"AK09911 Magnetometer",3,"[4.9346924,17.196655,28.06549]",1528172006247
516838,4,"AK09911 Magnetometer",3,"[4.9346924,17.196655,28.06549]",1528172006267
516870,4,"AK09911 Magnetometer",3,"[4.9346924,17.196655,28.06549]",1528172006288
516902,4,"AK09911 Magnetometer",3,"[0.27160645,24.94049,18.444824]",1528172006308
516948,4,"AK09911 Magnetometer",3,"[0.28533936,21.447754,21.348572]",1528172006327
516982,4,"AK09911 Magnetometer",3,"[0.29449463,21.446228,22.062683]",1528172006348
517028,4,"AK09911 Magnetometer",3,"[1.7486572,20.751953,23.500061]",1528172006368
517060,4,"AK09911 Magnetometer",3,"[-0.4257202,18.652344,23.530579]",1528172006387
517092,4,"AK09911 Magnetometer",3,"[-1.8478394,18.640137,24.960327]",1528172006407
517124,4,"AK09911 Magnetometer",3,"[-0.44250488,17.260742,22.834778]",1528172006427
517170,4,"AK09911 Magnetometer",3,"[-1.8569946,14.456177,26.445007]",1528172006447
517202,4,"AK09911 Magnetometer",3,"[0.3173828,16.557312,26.41449]",1528172006468
517234,4,"AK09911 Magnetometer",3,"[-1.1230469,15.153503,27.149963]",1528172006487
517282,4,"AK09911 Magnetometer",3,"[-1.1367798,13.064575,27.17743]",1528172006508
517314,4,"AK09911 Magnetometer",3,"[1.0284424,13.772583,27.165222]",1528172006527
517360,4,"AK09911 Magnetometer",3,"[-1.826477,15.145874,28.579712]",1528172006547
517392,4,"AK09911 Magnetometer",3,"[-0.4333496,14.468384,25.015259]",1528172006568
517424,4,"AK09911 Magnetometer",3,"[-1.1322021,15.2908325,26.301575]",1528172006587
517456,4,"AK09911 Magnetometer",3,"[-0.4333496,15.99884,24.14856]",1528172006607
517502,4,"AK09911 Magnetometer",3,"[4.840088,17.533875,23.631287]",1528172006628
517534,4,"AK09911 Magnetometer",3,"[5.5862427,21.716309,23.573303]",1528172006647
517580,4,"AK09911 Magnetometer",3,"[5.5862427,21.716309,23.573303]",1528172006668
517614,4,"AK09911 Magnetometer",3,"[4.8828125,24.497986,23.538208]",1528172006688
517646,4,"AK09911 Magnetometer",3,"[4.86145,25.202942,21.385193]",1528172006707
517692,4,"AK09911 Magnetometer",3,"[4.86145,25.202942,21.385193]",1528172006727
517724,4,"AK09911 Magnetometer",3,"[4.852295,27.9953,19.204712]",1528172006747
517756,4,"AK09911 Magnetometer",3,"[3.40271,29.385376,17.758179]",1528172006767
517788,4,"AK09911 Magnetometer",3,"[3.3843994,29.389954,16.329956]",1528172006788
517820,4,"AK09911 Magnetometer",3,"[4.8294067,31.489563,15.585327]",1528172006807
517866,4,"AK09911 Magnetometer",3,"[4.1046143,34.97467,13.397217]",1528172006827
517900,4,"AK09911 Magnetometer",3,"[2.6290894,33.581543,11.274719]",1528172006847
517932,4,"AK09911 Magnetometer",3,"[2.6428223,34.275818,11.979675]",1528172006868
517978,4,"AK09911 Magnetometer",3,"[2.62146,33.584595,10.560608]",1528172006888
518010,4,"AK09911 Magnetometer",3,"[1.3473511,30.184937,11.715698]",1528172006907
518056,4,"AK09911 Magnetometer",3,"[-1.4907837,30.158997,15.2908325]",1528172006927
518088,4,"AK09911 Magnetometer",3,"[-1.0360718,20.521545,18.322754]",1528172006947
518120,4,"AK09911 Magnetometer",3,"[-1.7379761,20.51239,19.752502]",1528172006967
518152,4,"AK09911 Magnetometer",3,"[-0.28076172,21.911621,20.446777]",1528172006987
518200,4,"AK09911 Magnetometer",3,"[-1.0009766,21.907043,20.446777]",1528172007007
518232,4,"AK09911 Magnetometer",3,"[-0.289917,20.518494,20.465088]",1528172007027
518264,4,"AK09911 Magnetometer",3,"[-0.28076172,21.911621,20.446777]",1528172007047
518296,4,"AK09911 Magnetometer",3,"[-0.29449463,21.217346,19.741821]",1528172007067
518342,4,"AK09911 Magnetometer",3,"[-0.29449463,21.217346,19.741821]",1528172007087
518360,4,"AK09911 Magnetometer",3,"[-1.0223389,19.819641,19.760132]",1528172007107
518406,4,"AK09911 Magnetometer",3,"[-1.0223389,19.819641,19.760132]",1528172007127
518438,4,"AK09911 Magnetometer",3,"[-0.9918213,20.509338,21.894836]",1528172007147
518472,4,"AK09911 Magnetometer",3,"[0.45318604,19.818115,22.616577]",1528172007167
518518,4,"AK09911 Magnetometer",3,"[-0.25024414,19.810486,24.046326]",1528172007187
518550,4,"AK09911 Magnetometer",3,"[-0.9490967,17.707825,26.931763]",1528172007207
518596,4,"AK09911 Magnetometer",3,"[-0.24108887,18.41278,25.492859]",1528172007226
518628,4,"AK09911 Magnetometer",3,"[-0.6347656,23.286438,28.700256]",1528172007247
518660,4,"AK09911 Magnetometer",3,"[-0.9750366,25.07019,20.002747]",1528172007267
518692,4,"AK09911 Magnetometer",3,"[-0.2593994,24.377441,20.010376]",1528172007287
518738,4,"AK09911 Magnetometer",3,"[-0.25024414,22.979736,21.458435]",1528172007307
518770,4,"AK09911 Magnetometer",3,"[-0.95825195,22.27478,22.897339]",1528172007327
518804,4,"AK09911 Magnetometer",3,"[0.5126953,22.972107,25.028992]",1528172007347
518836,4,"AK09911 Magnetometer",3,"[-1.6647339,21.569824,24.336243]",1528172007367
518882,4,"AK09911 Magnetometer",3,"[-1.6555786,18.777466,26.516724]",1528172007387
518914,4,"AK09911 Magnetometer",3,"[-1.651001,19.473267,26.507568]",1528172007407
518960,4,"AK09911 Magnetometer",3,"[-0.2029419,18.08319,27.952576]",1528172007427
518992,4,"AK09911 Magnetometer",3,"[-0.2319336,17.39502,25.819397]",1528172007447
519024,4,"AK09911 Magnetometer",3,"[1.2161255,17.399597,26.531982]",1528172007467
519056,4,"AK09911 Magnetometer",3,"[-0.91400146,19.473267,27.935791]",1528172007487
519104,4,"AK09911 Magnetometer",3,"[0.5187988,16.69159,28.684998]",1528172007507
519136,4,"AK09911 Magnetometer",3,"[0.50964355,18.089294,27.238464]",1528172007527
519168,4,"AK09911 Magnetometer",3,"[1.234436,18.789673,27.227783]",1528172007547
519214,4,"AK09911 Magnetometer",3,"[1.953125,20.188904,26.493835]",1528172007567
519246,4,"AK09911 Magnetometer",3,"[5.21698,24.015808,23.738098]",1528172007587
519292,4,"AK09911 Magnetometer",3,"[3.8009644,28.186035,23.683167]",1528172007607
519324,4,"AK09911 Magnetometer",3,"[5.2200317,27.502441,22.262573]",1528172007627
519356,4,"AK09911 Magnetometer",3,"[5.944824,30.992126,20.785522]",1528172007647
519404,4,"AK09911 Magnetometer",3,"[4.486084,30.9906,19.358826]",1528172007667
519436,4,"AK09911 Magnetometer",3,"[4.4815063,33.084106,17.901611]",1528172007687
519482,4,"AK09911 Magnetometer",3,"[5.1849365,33.091736,16.471863]",1528172007706
519514,4,"AK09911 Magnetometer",3,"[5.8914185,33.79669,15.032959]",1528172007726
519546,4,"AK09911 Magnetometer",3,"[5.8792114,37.28943,12.129211]",1528172007746
519592,4,"AK09911 Magnetometer",3,"[4.4296265,37.283325,11.416626]",1528172007767
519624,4,"AK09911 Magnetometer",3,"[4.425049,37.982178,10.693359]",1528172007787
519656,4,"AK09911 Magnetometer",3,"[3.6956787,39.37683,9.246826]",1528172007807
519688,4,"AK09911 Magnetometer",3,"[4.3807983,39.390564,6.388855]",1528172007826
519722,4,"AK09911 Magnetometer",3,"[1.499939,39.375305,6.3919067]",1528172007847
519754,4,"AK09911 Magnetometer",3,"[1.4953613,40.074158,5.66864]",1528172007866
519786,4,"AK09911 Magnetometer",3,"[3.6483765,40.08789,4.951477]",1528172007886
519818,4,"AK09911 Magnetometer",3,"[1.2039185,32.495117,7.168579]",1528172007907
519864,4,"AK09911 Magnetometer",3,"[2.0706177,26.13678,16.114807]",1528172007926
519896,4,"AK09911 Magnetometer",3,"[4.974365,26.843262,17.530823]",1528172007946
519942,4,"AK09911 Magnetometer",3,"[4.9606323,26.148987,16.825867]",1528172007967
519974,4,"AK09911 Magnetometer",3,"[4.223633,26.150513,15.39917]",1528172007987
520008,4,"AK09911 Magnetometer",3,"[4.2282104,25.45166,16.122437]",1528172008007
520054,4,"AK09911 Magnetometer",3,"[5.69458,25.45166,18.263245]",1528172008027
520086,4,"AK09911 Magnetometer",3,"[6.414795,25.454712,18.263245]",1528172008046
520118,4,"AK09911 Magnetometer",3,"[5.7113647,24.050903,20.425415]",1528172008067
520164,4,"AK09911 Magnetometer",3,"[6.440735,24.05243,21.139526]",1528172008086
520196,4,"AK09911 Magnetometer",3,"[6.4575195,25.442505,21.833801]",1528172008107
520228,4,"AK09911 Magnetometer",3,"[6.4971924,26.130676,24.682617]",1528172008127
520274,4,"AK09911 Magnetometer",3,"[6.47583,24.043274,23.995972]",1528172008147
520308,4,"AK09911 Magnetometer",3,"[7.209778,20.555115,26.89972]",1528172008167
520340,4,"AK09911 Magnetometer",3,"[7.9605103,22.644043,28.29895]",1528172008187
520386,4,"AK09911 Magnetometer",3,"[8.659363,20.559692,27.612305]",1528172008206
520418,4,"AK09911 Magnetometer",3,"[7.270813,19.143677,32.633972]",1528172008226
520450,4,"AK09911 Magnetometer",3,"[7.4035645,25.871277,13.3758545]",1528172008247
520482,4,"AK09911 Magnetometer",3,"[8.137512,22.383118,16.279602]",1528172008266
520528,4,"AK09911 Magnetometer",3,"[6.718445,23.066711,17.700195]",1528172008286
520560,4,"AK09911 Magnetometer",3,"[5.3085327,19.563293,22.035217]",1528172008307
520608,4,"AK09911 Magnetometer",3,"[5.2963257,18.869019,21.330261]",1528172008327
520640,4,"AK09911 Magnetometer",3,"[5.331421,17.46521,24.920654]",1528172008346
520672,4,"AK09911 Magnetometer",3,"[4.6279907,17.456055,26.350403]",1528172008366
520704,4,"AK09911 Magnetometer",3,"[5.305481,13.285828,24.977112]",1528172008386
520750,4,"AK09911 Magnetometer",3,"[6.034851,13.2873535,25.689697]",1528172008407
520782,4,"AK09911 Magnetometer",3,"[5.3268433,13.977051,26.39618]",1528172008426
520814,4,"AK09911 Magnetometer",3,"[4.5898438,11.187744,26.434326]",1528172008446
520846,4,"AK09911 Magnetometer",3,"[6.047058,12.585449,27.128601]",1528172008466
520878,4,"AK09911 Magnetometer",3,"[4.597473,12.580872,26.416016]",1528172008486
520926,4,"AK09911 Magnetometer",3,"[5.3100586,12.586975,25.700378]",1528172008507
520958,4,"AK09911 Magnetometer",3,"[6.755066,13.290405,25.689697]",1528172008526
520990,4,"AK09911 Magnetometer",3,"[5.305481,14.682007,24.243164]",1528172008547
521036,4,"AK09911 Magnetometer",3,"[5.3268433,16.767883,24.92981]",1528172008567
521068,4,"AK09911 Magnetometer",3,"[5.7617188,27.55127,25.274658]",1528172008586
521114,4,"AK09911 Magnetometer",3,"[7.913208,28.961182,23.823547]",1528172008606
521146,4,"AK09911 Magnetometer",3,"[7.206726,29.650879,24.53003]",1528172008626
521178,4,"AK09911 Magnetometer",3,"[7.183838,31.748962,21.644592]",1528172008646
521226,4,"AK09911 Magnetometer",3,"[6.4422607,32.44934,19.493103]",1528172008667
521258,4,"AK09911 Magnetometer",3,"[8.615112,33.154297,20.195007]",1528172008687
521304,4,"AK09911 Magnetometer",3,"[7.1487427,34.54895,17.320251]",1528172008706
521350,4,"AK09911 Magnetometer",3,"[7.1624756,36.639404,17.292786]",1528172008726
521382,4,"AK09911 Magnetometer",3,"[5.7250977,38.723755,16.552734]",1528172008746
521414,4,"AK09911 Magnetometer",3,"[5.6991577,41.52069,12.942505]",1528172008766
521460,4,"AK09911 Magnetometer",3,"[2.8182983,42.90161,12.213135]",1528172008786
521492,4,"AK09911 Magnetometer",3,"[4.258728,41.51306,12.944031]",1528172008806
521540,4,"AK09911 Magnetometer",3,"[2.809143,41.508484,12.231445]",1528172008826
521572,4,"AK09911 Magnetometer",3,"[1.373291,42.196655,12.223816]",1528172008846
521604,4,"AK09911 Magnetometer",3,"[4.144287,34.17206,19.294739]",1528172008867
521650,4,"AK09911 Magnetometer",3,"[2.6687622,32.77893,17.172241]",1528172008886
521682,4,"AK09911 Magnetometer",3,"[4.1000366,32.788086,16.455078]",1528172008906
521714,4,"AK09911 Magnetometer",3,"[5.0109863,24.847412,24.308777]",1528172008926
521760,4,"AK09911 Magnetometer",3,"[5.7403564,24.848938,25.021362]",1528172008946
521792,4,"AK09911 Magnetometer",3,"[4.3045044,25.538635,25.013733]",1528172008966
521824,4,"AK09911 Magnetometer",3,"[4.295349,25.540161,24.299622]",1528172008986
521858,4,"AK09911 Magnetometer",3,"[4.2999268,26.237488,24.290466]",1528172009006
521904,4,"AK09911 Magnetometer",3,"[5.0079346,24.151611,24.317932]",1528172009026
521936,4,"AK09911 Magnetometer",3,"[4.2922974,23.449707,25.042725]",1528172009046
521982,4,"AK09911 Magnetometer",3,"[6.491089,24.147034,27.886963]",1528172009066
522014,4,"AK09911 Magnetometer",3,"[6.4834595,22.753906,27.9068]",1528172009086
522046,4,"AK09911 Magnetometer",3,"[6.4956665,22.053528,29.344177]",1528172009106
522078,4,"AK09911 Magnetometer",3,"[5.055237,20.64972,30.07965]",1528172009126
522124,4,"AK09911 Magnetometer",3,"[7.246399,19.955444,32.943726]",1528172009146
522158,4,"AK09911 Magnetometer",3,"[7.2250366,19.264221,31.524658]",1528172009167
522190,4,"AK09911 Magnetometer",3,"[6.6192627,23.661804,31.632996]",1528172009186
522236,4,"AK09911 Magnetometer",3,"[8.055115,22.972107,31.640625]",1528172009206
522268,4,"AK09911 Magnetometer",3,"[6.6192627,19.474792,33.833313]",1528172009226
522314,4,"AK09911 Magnetometer",3,"[6.137085,22.442627,36.37085]",1528172009246
522346,4,"AK09911 Magnetometer",3,"[5.7769775,25.660706,27.215576]",1528172009266
522378,4,"AK09911 Magnetometer",3,"[4.3273926,24.261475,27.235413]",1528172009286
522424,4,"AK09911 Magnetometer",3,"[2.8701782,22.862244,26.541138]",1528172009306
522458,4,"AK09911 Magnetometer",3,"[4.324341,19.378662,29.444885]",1528172009326
522490,4,"AK09911 Magnetometer",3,"[2.909851,19.363403,31.588745]",1528172009347
522536,4,"AK09911 Magnetometer",3,"[2.1713257,17.970276,30.89447]",1528172009366
522568,4,"AK09911 Magnetometer",3,"[4.324341,15.193176,31.643677]",1528172009385
522614,4,"AK09911 Magnetometer",3,"[3.5949707,13.796997,31.663513]",1528172009406
522646,4,"AK09911 Magnetometer",3,"[4.333496,15.1901245,32.357788]",1528172009426
522678,4,"AK09911 Magnetometer",3,"[5.0231934,14.505005,30.223083]",1528172009446
522724,4,"AK09911 Magnetometer",3,"[5.773926,15.197754,32.356262]",1528172009466
522744,4,"AK09911 Magnetometer",3,"[4.3289185,14.494324,32.366943]",1528172009487
522790,4,"AK09911 Magnetometer",3,"[5.415344,18.952942,27.487183]",1528172009506
522822,4,"AK09911 Magnetometer",3,"[5.432129,21.739197,27.449036]",1528172009526
522854,4,"AK09911 Magnetometer",3,"[5.418396,22.439575,26.011658]",1528172009546
522900,4,"AK09911 Magnetometer",3,"[7.557678,23.155212,23.857117]",1528172009566
522932,4,"AK09911 Magnetometer",3,"[6.968689,23.721313,31.246948]",1528172009586
522964,4,"AK09911 Magnetometer",3,"[6.2530518,25.810242,30.505371]",1528172009605
522996,4,"AK09911 Magnetometer",3,"[6.968689,26.512146,29.780579]",1528172009626
523042,4,"AK09911 Magnetometer",3,"[9.106445,27.226257,27.626038]",1528172009646
523076,4,"AK09911 Magnetometer",3,"[6.945801,30.006409,26.161194]",1528172009666
523108,4,"AK09911 Magnetometer",3,"[4.811096,34.173584,26.107788]",1528172009685
523154,4,"AK09911 Magnetometer",3,"[4.7927856,32.78351,25.413513]",1528172009706
523186,4,"AK09911 Magnetometer",3,"[6.2072754,34.19342,22.53418]",1528172009726
523232,4,"AK09911 Magnetometer",3,"[4.7317505,34.194946,19.67926]",1528172009745
523264,4,"AK09911 Magnetometer",3,"[4.029846,35.58197,20.375061]",1528172009766
523296,4,"AK09911 Magnetometer",3,"[5.4611206,35.591125,19.659424]",1528172009786
523328,4,"AK09911 Magnetometer",3,"[2.5802612,38.3667,18.197632]",1528172009806
523376,4,"AK09911 Magnetometer",3,"[2.0339966,31.472778,16.352844]",1528172009826
523408,4,"AK09911 Magnetometer",3,"[3.5003662,32.86743,17.76123]",1528172009846
523454,4,"AK09911 Magnetometer",3,"[2.7496338,32.174683,15.628052]",1528172009865
523486,4,"AK09911 Magnetometer",3,"[2.0385742,32.16858,16.343689]",1528172009886
523518,4,"AK09911 Magnetometer",3,"[3.4744263,32.87506,15.617371]",1528172009905
523564,4,"AK09911 Magnetometer",3,"[5.7403564,27.020264,25.189209]",1528172009925
523596,4,"AK09911 Magnetometer",3,"[6.4575195,26.327515,25.198364]",1528172009945
523642,4,"AK09911 Magnetometer",3,"[7.185364,26.32904,25.91095]",1528172009966
523676,4,"AK09911 Magnetometer",3,"[6.4483643,26.330566,24.484253]",1528172009986
523708,4,"AK09911 Magnetometer",3,"[7.185364,27.72522,25.178528]",1528172010006
523754,4,"AK09911 Magnetometer",3,"[6.4605713,25.628662,25.92163]",1528172010025
523772,4,"AK09911 Magnetometer",3,"[6.4697266,25.627136,26.635742]",1528172010046
523818,4,"AK09911 Magnetometer",3,"[8.648682,25.63324,28.062439]",1528172010065
523850,4,"AK09911 Magnetometer",3,"[5.7754517,25.616455,28.779602]",1528172010085
523882,4,"AK09911 Magnetometer",3,"[5.7754517,25.616455,28.779602]",1528172010105
523928,4,"AK09911 Magnetometer",3,"[7.220459,22.1344,30.967712]",1528172010126
523962,4,"AK09911 Magnetometer",3,"[8.825684,23.318481,32.569885]",1528172010146
524008,4,"AK09911 Magnetometer",3,"[10.270691,21.23108,34.024048]",1528172010165
524040,4,"AK09911 Magnetometer",3,"[10.270691,21.23108,34.024048]",1528172010186
524072,4,"AK09911 Magnetometer",3,"[9.568787,21.221924,35.453796]",1528172010205
524104,4,"AK09911 Magnetometer",3,"[12.440491,19.844055,35.469055]",1528172010225
524150,4,"AK09911 Magnetometer",3,"[12.454224,17.747498,37.64038]",1528172010245
524196,4,"AK09911 Magnetometer",3,"[6.452942,26.235962,24.098206]",1528172010265
524228,4,"AK09911 Magnetometer",3,"[5.732727,24.836731,24.832153]",1528172010285
524260,4,"AK09911 Magnetometer",3,"[5.7495117,24.832153,26.261902]",1528172010305
524308,4,"AK09911 Magnetometer",3,"[5.0216675,23.435974,26.280212]",1528172010326
524340,4,"AK09911 Magnetometer",3,"[5.7296753,19.955444,27.041626]",1528172010346
524372,4,"AK09911 Magnetometer",3,"[5.7510376,19.252014,29.193115]",1528172010365
524404,4,"AK09911 Magnetometer",3,"[5.0186157,17.158508,29.222107]",1528172010385
524450,4,"AK09911 Magnetometer",3,"[5.7724,17.152405,32.078552]",1528172010405
524482,4,"AK09911 Magnetometer",3,"[5.7678223,17.851257,31.355286]",1528172010425
524528,4,"AK09911 Magnetometer",3,"[4.3060303,15.757751,30.671692]",1528172010445
524560,4,"AK09911 Magnetometer",3,"[5.621338,16.403198,30.363464]",1528172010465
524594,4,"AK09911 Magnetometer",3,"[7.08313,17.10205,31.781006]",1528172010485
524626,4,"AK09911 Magnetometer",3,"[7.066345,18.502808,29.620361]",1528172010505
524672,4,"AK09911 Magnetometer",3,"[7.0755005,18.499756,30.334473]",1528172010525
524704,4,"AK09911 Magnetometer",3,"[7.777405,19.903564,28.170776]",1528172010545
524736,4,"AK09911 Magnetometer",3,"[7.8125,22.685242,29.562378]",1528172010565
524768,4,"AK09911 Magnetometer",3,"[4.8858643,24.108887,27.156067]",1528172010585
524814,4,"AK09911 Magnetometer",3,"[8.570862,23.47107,26.591492]",1528172010605
524846,4,"AK09911 Magnetometer",3,"[10.006714,24.177551,25.8667]",1528172010625
524880,4,"AK09911 Magnetometer",3,"[10.745239,26.966858,25.827026]",1528172010645
524926,4,"AK09911 Magnetometer",3,"[10.002136,29.06189,22.943115]",1528172010665
524958,4,"AK09911 Magnetometer",3,"[10.722351,30.46112,22.209167]",1528172010685
525004,4,"AK09911 Magnetometer",3,"[10.705566,31.860352,20.046997]",1528172010705
525036,4,"AK09911 Magnetometer",3,"[8.531189,32.551575,18.61267]",1528172010725
525082,4,"AK09911 Magnetometer",3,"[9.251404,33.94928,17.877197]",1528172010745
525114,4,"AK09911 Magnetometer",3,"[8.526611,34.64508,17.155457]",1528172010766
525146,4,"AK09911 Magnetometer",3,"[9.666443,36.242676,16.647339]",1528172010785
525194,4,"AK09911 Magnetometer",3,"[8.946228,37.63275,15.914917]",1528172010805
525226,4,"AK09911 Magnetometer",3,"[7.5057983,37.626648,15.916443]",1528172010825
525272,4,"AK09911 Magnetometer",3,"[8.898926,36.949158,12.35199]",1528172010845
525304,4,"AK09911 Magnetometer",3,"[5.3268433,39.015198,13.757324]",1528172010865
525336,4,"AK09911 Magnetometer",3,"[6.0180664,38.33008,11.62262]",1528172010885
525382,4,"AK09911 Magnetometer",3,"[6.764221,39.72168,13.032532]",1528172010905
525414,4,"AK09911 Magnetometer",3,"[4.286194,29.69513,18.138123]",1528172010925
525446,4,"AK09911 Magnetometer",3,"[2.8244019,28.996277,16.720581]",1528172010945
525492,4,"AK09911 Magnetometer",3,"[2.130127,30.380249,18.132019]",1528172010965
525526,4,"AK09911 Magnetometer",3,"[5.7174683,28.309631,18.156433]",1528172010985
525572,4,"AK09911 Magnetometer",3,"[4.273987,27.604675,18.167114]",1528172011005
525604,4,"AK09911 Magnetometer",3,"[2.8503418,28.988647,18.86444]",1528172011025
525636,4,"AK09911 Magnetometer",3,"[4.295349,28.297424,19.586182]",1528172011045
525682,4,"AK09911 Magnetometer",3,"[4.295349,26.901245,20.318604]",1528172011065
525714,4,"AK09911 Magnetometer",3,"[5.027771,27.600098,21.02356]",1528172011084
525746,4,"AK09911 Magnetometer",3,"[3.779602,24.279785,27.784729]",1528172011105
525778,4,"AK09911 Magnetometer",3,"[4.473877,22.895813,26.373291]",1528172011125
525812,4,"AK09911 Magnetometer",3,"[7.385254,22.20459,29.237366]",1528172011145
525858,4,"AK09911 Magnetometer",3,"[4.5303345,22.183228,31.384277]",1528172011165
525890,4,"AK09911 Magnetometer",3,"[5.2337646,20.796204,30.68695]",1528172011185
525922,4,"AK09911 Magnetometer",3,"[5.963135,19.40155,32.133484]",1528172011205
525968,4,"AK09911 Magnetometer",3,"[5.9799194,18.00232,34.295654]",1528172011225
526000,4,"AK09911 Magnetometer",3,"[4.5318604,17.997742,33.58307]",1528172011245
526046,4,"AK09911 Magnetometer",3,"[6.5216064,18.00232,30.278015]",1528172011265
526078,4,"AK09911 Magnetometer",3,"[7.2799683,18.692017,33.12378]",1528172011284
526126,4,"AK09911 Magnetometer",3,"[6.5475464,15.203857,33.88672]",1528172011305
526158,4,"AK09911 Magnetometer",3,"[8.001709,14.511108,35.32257]",1528172011325
526204,4,"AK09911 Magnetometer",3,"[5.836487,12.408447,36.068726]",1528172011345
526236,4,"AK09911 Magnetometer",3,"[7.246399,10.3302,34.664917]",1528172011365
526268,4,"AK09911 Magnetometer",3,"[6.5734863,11.012268,38.22937]",1528172011384
526300,4,"AK09911 Magnetometer",3,"[6.552124,10.319519,36.808777]",1528172011404
526346,4,"AK09911 Magnetometer",3,"[5.503845,14.584351,29.728699]",1528172011424
526378,4,"AK09911 Magnetometer",3,"[6.2408447,14.584351,31.155396]",1528172011445
526424,4,"AK09911 Magnetometer",3,"[4.79126,14.578247,30.44281]",1528172011464
526458,4,"AK09911 Magnetometer",3,"[6.956482,13.891602,31.16455]",1528172011485
526490,4,"AK09911 Magnetometer",3,"[4.812622,15.270996,31.863403]",1528172011505
526536,4,"AK09911 Magnetometer",3,"[6.9610596,15.983582,30.421448]",1528172011525
526568,4,"AK09911 Magnetometer",3,"[9.133911,18.08319,30.39093]",1528172011545
526614,4,"AK09911 Magnetometer",3,"[9.815979,18.795776,26.809692]",1528172011564
526646,4,"AK09911 Magnetometer",3,"[8.401489,20.176697,28.22113]",1528172011585
526678,4,"AK09911 Magnetometer",3,"[8.946228,22.8302,24.7818]",1528172011605
526724,4,"AK09911 Magnetometer",3,"[7.510376,24.91455,24.041748]",1528172011625
526758,4,"AK09911 Magnetometer",3,"[7.5012207,27.70691,21.861267]",1528172011645
526790,4,"AK09911 Magnetometer",3,"[8.21228,29.107666,20.413208]",1528172011665
526836,4,"AK09911 Magnetometer",3,"[8.23822,30.496216,21.82312]",1528172011685
526854,4,"AK09911 Magnetometer",3,"[6.063843,32.582092,19.654846]",1528172011705
526900,4,"AK09911 Magnetometer",3,"[6.037903,32.588196,17.510986]",1528172011724
526932,4,"AK09911 Magnetometer",3,"[7.2052,36.44867,16.073608]",1528172011745
526964,4,"AK09911 Magnetometer",3,"[7.91626,37.849426,14.625549]",1528172011765
527010,4,"AK09911 Magnetometer",3,"[7.1868896,37.8479,13.911438]",1528172011784
527044,4,"AK09911 Magnetometer",3,"[6.4590454,37.846375,13.197327]",1528172011805
527076,4,"AK09911 Magnetometer",3,"[3.552246,37.838745,11.058044]",1528172011825
527122,4,"AK09911 Magnetometer",3,"[2.8396606,37.83264,11.773682]",1528172011844
527154,4,"AK09911 Magnetometer",3,"[4.99115,40.637207,9.590149]",1528172011864
527186,4,"AK09911 Magnetometer",3,"[4.988098,39.941406,9.599304]",1528172011885
527218,4,"AK09911 Magnetometer",3,"[2.8305054,40.626526,9.593201]",1528172011905
527264,4,"AK09911 Magnetometer",3,"[0.5126953,28.10669,14.5401]",1528172011924
527296,4,"AK09911 Magnetometer",3,"[1.2771606,29.493713,17.378235]",1528172011944
527344,4,"AK09911 Magnetometer",3,"[0.51727295,27.407837,15.264893]",1528172011965
527376,4,"AK09911 Magnetometer",3,"[1.2420654,26.712036,15.986633]",1528172011985
527422,4,"AK09911 Magnetometer",3,"[1.2542725,28.80249,15.9591675]",1528172012004
527454,4,"AK09911 Magnetometer",3,"[0.53863525,29.49524,15.950012]",1528172012024
527500,4,"AK09911 Magnetometer",3,"[0.55236816,30.187988,16.654968]",1528172012045
527532,4,"AK09911 Magnetometer",3,"[5.844116,24.287415,24.165344]",1528172012064
527578,4,"AK09911 Magnetometer",3,"[6.5734863,22.894287,25.611877]",1528172012085
527610,4,"AK09911 Magnetometer",3,"[5.1239014,21.49353,25.631714]",1528172012104
527656,4,"AK09911 Magnetometer",3,"[4.3945312,21.492004,24.919128]",1528172012124
527690,4,"AK09911 Magnetometer",3,"[6.5689087,20.802307,26.35498]",1528172012144
527722,4,"AK09911 Magnetometer",3,"[5.8914185,20.787048,29.927063]",1528172012164
527754,4,"AK09911 Magnetometer",3,"[7.3028564,18.708801,28.52478]",1528172012185
527786,4,"AK09911 Magnetometer",3,"[5.8792114,18.696594,29.954529]",1528172012204
527832,4,"AK09911 Magnetometer",3,"[6.625366,18.693542,32.096863]",1528172012224
527850,4,"AK09911 Magnetometer",3,"[7.3425293,16.60614,32.83844]",1528172012245
527896,4,"AK09911 Magnetometer",3,"[6.478882,24.417114,30.46112]",1528172012265
527928,4,"AK09911 Magnetometer",3,"[9.355164,20.944214,31.933594]",1528172012284
527976,4,"AK09911 Magnetometer",3,"[7.208252,20.233154,33.374023]",1528172012304
528022,4,"AK09911 Magnetometer",3,"[8.648682,18.844604,34.10492]",1528172012324
528054,4,"AK09911 Magnetometer",3,"[7.220459,18.136597,35.54535]",1528172012344
528086,4,"AK09911 Magnetometer",3,"[7.949829,15.34729,37.724304]",1528172012364
